taxa	type	typeSimple	meanA	meanB	meanC	A	B	sigAB	sigBC	sigAC	bloom	boundaries	boundariestwo
117236	noclass	noclass	9.359372981452942e-05	4.9874619194812425e-05	0.0	1.5	8.0	0.37616252888967383	0.004176914463651199	0.01297479234934986	No	0.0	7.0
113480	freshRestricted	freshRestricted	5.329589099329152e-05	9.02708554372954e-05	3.7877287616284982e-06	1.5	5.5	0.4847294773396628	0.009739466387833687	0.001087980637965221	No	0.0	7.0
113706	noclass	noclass	0.0	0.00014951313576867196	5.915431747662745e-05	6.5	10.0	0.00047414329487556895	0.1026124069247864	0.011617682664521019	No	7.0	30.0
104856	marineRestricted	marineRestricted	1.8896057938749287e-06	0.00030348592700793524	0.00010787657988073702	15.0	17.0	1.8412024890506857e-05	0.03420974492672857	0.0028474428167893744	No	15.0	30.0
88771	freshRestricted	freshRestricted	0.0001750489265147064	0.0	0.0	1.489795918367347	15.244897959183673	0.01391335786036306	1	0.012259069900074073	No	0.0	0.0
83472	noclass	noclass	1.9687039871422563e-05	0.00021283666015089605	0.0	24.0	26.0	0.10187874888046894	0.13060453321296983	0.2086199758214627	No	7.0	26.0
113230	brackishRestricted	brackishRestricted	2.985720239573116e-05	0.0001364778127574643	9.1903022093027e-07	4.5	10.0	0.01723624354140419	4.998844330507342e-05	0.05903240257151912	No	0.5	10.0
93410	noclass	noclass	0.0	0.00019905944412650228	3.6170470741060465e-05	9.0	13.5	0.017881883295488944	0.3733539624955563	0.019719037154434394	No	13.0	25.0
75405	marineRestricted	marineRestricted	0.0	0.00013313215585337713	0.0010416107391390784	22.0	27.0	0.019031303516222498	0.06998943214569073	1.07217481117163e-06	No	28.0	28.0
110831	brackishRestricted	brackishRestricted	0.0	0.0001458649984107912	2.6722462664867903e-05	6.5	11.5	3.1537306381610525e-05	0.00638531042517515	0.02620427432993839	No	10.0	25.0
127656	noclass	noclass	1.5730824297618573e-05	0.00014311947951717877	3.114183640324635e-05	18.0	23.5	0.06424226923407086	0.33137588629138315	0.07936520620712445	No	10.0	26.0
121867	noclass	noclass	6.9607829488660885e-06	9.553006226320414e-05	9.925473479548424e-06	11.0	15.0	0.06549963033683458	0.08467811680470799	0.46507894100098035	No	11.0	25.0
117288	noclass	noclass	0.00023104393985573033	1.1499870626455454e-05	0.0	1.3333333333333333	3.6666666666666665	0.31219714719388114	0.011645857392122023	0.0019621906640968534	No	0.0	0.5
102664	brackishRestricted	brackishRestricted	4.6397339390969965e-06	0.00014071953400160138	1.3258234233696388e-05	11.0	20.0	4.826735308912125e-06	0.000803824218449063	0.15411337496693012	No	10.0	25.0
93037	marineBloom	marineRestricted	1.3486063736036723e-05	0.00015720788671280483	0.0007008750318579559	24.5	27.0	0.0002884880625003947	0.3881711140304899	0.08223451001017135	marine	15.0	30.0
