Gradient	2.0	4.0	6.0	8.0	10.0	12.0	14.0	16.0	18.0	20.0	22.0	24.0	26.0	28.0	30.0	32.0	34.0
freshRestricted	0.5692773259532129	0.3787997431815465	0.2296884591774095	0.1803779060401574		0.07444297658299999	0.0005349722560899748	0.007022260539439672	0.000644271596218697	0.0033529597563839875	0.0010874863337050301	0.0017414375326373166	0.0046991030793396915	0.0021872334141172477	0.0012522288312077205	0.001489272321644703	0.000376627569138061
freshBloom	0.05259134701180287	0.024707975993222987	0.005179558011049723	0.0024442410318984017		0.0023569132979462957	3.110303814476598e-05	0.0003732870076841034	0.00018158960748707948	0.00023486916167907168	0.00019481724287216256	0.00024017044354057674	0.0004618897839797539	0.0005905592575833998	0.0	0.0007923668930293701	0.00017934646149431475
freshPeak	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
brackishPeakLoToler	0.049281389977955115	0.13140101905376514	0.14755985267034982	0.10621279865268685		0.033128964493584365	0.00023016248227126829	0.00400379569433227	0.0014541753005894453	0.0007289042948660844	0.0017825642313646008	0.0007824907999225243	0.00276136731036304	0.001885811806433199	0.0	0.001478668255381555	0.0002869543383909036
brackishRestricted	0.03551528333746881	0.1463787534057604	0.4211172498465315	0.3761723035779143		0.2639300932854369	0.0398989773321058	0.2979719083537407	0.6606147390313033	0.038712916993998675	0.19415012345743704	0.02692104268685011	0.038325614252912935	0.04725788894357843	0.030951830023547334	0.027800431941110013	0.22820043760536612
brackishBloom	0.009751139326399526	0.03310365460923779	0.09000920810313078	0.163640093512048		0.2156460658000203	0.10208017119112196	0.24712710707775598	0.09437464693619874	0.05338009119402625	0.11111656024683521	0.06474649321959439	0.04614898108693131	0.028742954552482273	0.013175625093576887	0.05007486216796156	0.010222748305175942
brackishPeak	0.0002969416258388314	0.00032338337119513334	0.00032228360957642707	0.0005289579386557938		0.001019866160003911	0.000317250989076613	0.00051927096659843	0.00048468175352314887	0.00035635321082341906	0.0009889452155257123	0.0002014332752275805	0.0005560680502726311	0.0008716737979041442	0.0	0.0011244763276987962	0.0
brackishPeakHiToler	0.0004742192982427284	0.0015724666431354596	0.002148557397176181	0.005552827864870897		0.023724120437196173	0.005262634054094404	0.022053220136318816	0.02012807426392034	0.007378131251366699	0.02794298462357632	0.0029595196591129134	0.010130885910299	0.022738536918552137	0.011950618628264983	0.013914846670778953	0.002421177230173249
marinePeak	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
marineRestricted	0.0013144884884209059	0.002118617919881274	0.008218232044198892	0.023392825618537533		0.08986826178153964	0.04742591256313915	0.06473197333887815	0.06308529726356528	0.09940634794651473	0.11147808696273367	0.12450114532848441	0.1421912708521426	0.2547686973540372	0.7196504648218979	0.4039521566838505	0.315273144660856
marineBloom	0.0021822412056078087	0.0032705016003054307	0.006860036832412519	0.007669516320228123		0.013801145728510903	0.009125631391674336	0.01601889222677942	0.0009668421193098613	0.017882452034047935	0.019632026873761796	0.02290628364350311	0.03673514174805513	0.06479426565943738	0.030747662279328698	0.16047574038319495	0.0025108504609204067
noclass	0.27929280275792323	0.27828227357794705	0.08889656230816471	0.13400852944300254		0.28203937085391567	0.7950931847022816	0.34017828465847233	0.15806568212788424	0.7785669741562932	0.5316264048121884	0.754999983411127	0.7179896779257039	0.576085953742194	0.19227157032217662	0.33889717835534966	0.4405287133684851
ubiquitous	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
invbrackish	2.2821017127182228e-05	4.161064400273602e-05	0.0	0.0		4.222157884578255e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.642455368060653e-05	0.0	0.0	0.0
