	WV7A	PM7C	TL7A	E-s-PM-3-Aug	WV7B	DU7C	DU7A	FR7A	FR7C	TC7B	PM7A	Tca7B	Tca7C	TL7B	TI7A	E-b-DU-1-Jul-a	TL7C	E-b-WV-3-Aug	FR7B	DU7B	TC7A	E-f-TL-3-Jul-a	TC7C	E-b-WV-2-Aug	E-b-DU-3-Jul-a	E-s-PM-2-Aug	Tca7A	E-b-WV-1-Aug	E-s-PM-2-Jul-a	E-b-DU-2-Jul-a	E-s-PM-1-Aug	E-f-TL-2-Jul-a	E-s-PM-3-Jul-a	E-f-TL-2-Aug	E-f-TL-3-Aug	E-f-TL-1-Aug	E-s-PM-1-Jul-a	E-f-TL-1-Jul-a	E-BP-2016-3	E-WC-2016-3	E-JP-2016-2	E-VP-2016-2	E-LH-2016-1	E-JP-2016-1	E-VP-2016-3	E-BP-2016-2	E-TB-2016-1	E-CB-2016-2	E-DU-2016-3	E-DU-2016-1	E-TB-2016-3	E-VP-2016-1	E-JP-2016-3	E-LH-2016-3	E-BL-2016-3	E-CB-2016-1	E-PM-2016-3	E-CB-2016-3	E-WC-2016-1	E-LH-2016-2	E-BL-2016-2	E-TL-2016-1	E-DU-2016-2	E-CR-2016-1	E-WC-2016-2	R.wp.5.26.r1	S.st.1.5.27.r1	R.mt.5.26.r1	R.jt.4.28.r1	S.st.4.4.24.r1	S.st.7.4.24.r1	S.st.3.4.24.r3	R.ls.4.28.r3	R.jt.4.28.r2	S.st.5.5.27.r2	R.ds.6.23.r.2	R.wp.5.26.r3	S.st.2.6.19.r2	S.st.5.4.24.r3	R.mt.6.23.r.3	S.st.1.4.24.r1	S.st.6.6.19.r2	S.st.4.5.27.r3	R.ls.6.23.r.2	S.st.4.4.24.r2	S.st.1.5.27.r2	R.ls.4.28.r1	R.Jt.6.23.r.3	S.st.1.6.19.r2	S.st.6.6.19.r1	S.st.5.4.24.r2	S.st.2.6.19.r3	R.mt.6.23.r.2	S.st.3.5.27.r2	S.st.6.5.27.r1	R.wp.4.28.r3	S.st.1.6.19.r3	S.st.3.4.24.r1	S.st.2.5.27.r2	S.st.4.5.27.r1	S.st.1.4.24.r2	S.st.6.4.24.r1	R.mt.4.28.r2	S.st.1.4.24.r3	S.st.6.4.24.r3	S.st.3.5.27.r1	R.ls.4.28.r2	S.st.5.6.19.r3	R.wp.4.28.r2	S.st.2.4.24.r3	R.jt.4.28.r3	R.ds.4.28.r3	R.wp.6.23.r.3	S.st.2.5.27.r3	R.Jt.6.23.r.1	S.st.2.6.19.r1	S.st.2.4.24.r1	S.st.2.4.24.r2	R.mt.5.26.r3	S.st.7.4.24.r2	R.wp.6.23.r.1	R.ls.6.23.r.1	R.J.5.26.r3	S.st.3.6.19.r1	R.mt.5.26.r2	R.ls.6.23.r.3	R.ls.5.26.r1	R.ds.4.28.r2	S.st.5.4.24.r1	S.st.4.4.24.r3	R.ds.4.28.r1	S.st.1.6.19.r1	S.st.3.5.27.r3	S.st.7.4.24.r3	R.ls.5.26.r3	R.ds.6.23.r.3	R.Jt.6.23.r.2	S.st.6.5.27.r2	S.st.2.5.27.r1	R.wp.4.28.r1	S.st.4.5.27.r2	R.J.5.26.r1	R.ls.5.26.r2	S.st.6.4.24.r2	S.st.1.5.27.r3	R.wp.6.23.r.2	S.st.6.6.19.r3	R.mt.6.23.r.1	R.J.5.26.r2	R.wp.5.26.r2
WV7A	0.0	0.620170882729	0.862381959667	0.600995433365	0.458328752661	0.5446730368	0.517447224895	0.849376661935	0.85251766119	0.617890717908	0.642792437077	0.864046648557	0.840723978708	0.858803169168	0.649796812841	0.600882620651	0.869815641086	0.572965127545	0.866455098773	0.506382882418	0.618418068229	0.861878706618	0.619584096791	0.551802132207	0.570051390982	0.598591607376	0.865286347505	0.598272019696	0.649841631911	0.566624407848	0.606711795844	0.871786143103	0.579218929233	0.868795114352	0.865916452595	0.86840178956	0.627836714962	0.856075158519	0.661073144253	0.718245604231	0.748568695996	0.651144791412	0.661644218012	0.648645533335	0.639861094164	0.637382246036	0.613329872169	0.660857105683	0.682518201866	0.694301816192	0.575412482111	0.618995376404	0.606523853667	0.641093786658	0.846986233011	0.682372268323	0.614463474788	0.68907623455	0.690800779728	0.601503698212	0.834174734087	0.870171116971	0.746366758143	0.86904591574	0.609373281163	0.873251351505	0.707710666806	0.859139824677	0.804576918263	0.756905668009	0.667334005279	0.759232865459	0.818248206637	0.801769062296	0.70832138604	0.85076292459	0.879826955445	0.730009161541	0.685695854697	0.85937117749	0.688578534373	0.756132946647	0.756505179989	0.860571405953	0.771368187023	0.736534326876	0.822025764049	0.823296099765	0.784326818762	0.68753676486	0.701847075805	0.757285504227	0.8472507289	0.837830303992	0.664650319644	0.788695841164	0.776352291857	0.774327056854	0.78701011782	0.711149180168	0.71555664781	0.729504311816	0.852883526379	0.707382988119	0.711267184246	0.844220629374	0.837538554145	0.716060980903	0.827464879812	0.758014289668	0.780609647322	0.824293337032	0.86474057025	0.797771223432	0.807604400265	0.749441019297	0.726526566712	0.738388900883	0.875762934148	0.678569008817	0.849325136804	0.873968869795	0.851973777319	0.752483107375	0.859050431603	0.846550301696	0.853448350673	0.848387392701	0.718426178418	0.722311256394	0.831672462858	0.779447617498	0.836623323206	0.715055378653	0.864312124715	0.847934838157	0.833779855213	0.692235015551	0.767976529924	0.788686966491	0.711858604346	0.856035305097	0.842656129501	0.703386421247	0.733735256	0.867682978885	0.68378753171	0.864758008679	0.863667784693	0.757585463395
PM7C	0.620170882729	0.0	0.875609496722	0.645726597477	0.61116217421	0.614695383683	0.602728852152	0.882712365958	0.896034969676	0.630852025551	0.498323198183	0.887816253507	0.870994292076	0.874136762411	0.674154282742	0.676968057222	0.89608042796	0.652148787775	0.891323857525	0.620909359888	0.623955056413	0.903236176202	0.648175772138	0.652422564815	0.687838947009	0.634011137078	0.890398239342	0.63935632337	0.670335176337	0.667693675149	0.652857901522	0.907713608053	0.65780321406	0.895563355765	0.89827956484	0.890185817886	0.609198932073	0.887904632018	0.721026507902	0.746945222518	0.737020739519	0.66917348002	0.721175305116	0.679074306301	0.68778242138	0.632381445394	0.631670825393	0.660831168217	0.707584825343	0.756526718986	0.596237454219	0.630757187092	0.673461754931	0.616489298722	0.883304963231	0.603916736103	0.679577786447	0.57763167731	0.731414233133	0.700222427525	0.882424832131	0.906746068258	0.779508940549	0.891509658081	0.647605875391	0.914022839357	0.748066581758	0.901060787603	0.851885064228	0.758161385928	0.705969025585	0.798293116791	0.874303152847	0.849071282973	0.749274334839	0.901285381444	0.920165841466	0.774238566399	0.732333876176	0.892781263489	0.726665072753	0.763933589611	0.800042315117	0.892105937498	0.776953536753	0.736165675562	0.875504489373	0.864399504891	0.81747832869	0.705843887206	0.72402771761	0.796676685498	0.90011905397	0.879435490662	0.69887861004	0.866557266918	0.802233165182	0.809121633603	0.826440946936	0.769623039634	0.762523940761	0.741074647357	0.891222168541	0.765841034387	0.729912202088	0.885396198749	0.878401728	0.733450360402	0.871517453272	0.781342808041	0.839263589537	0.87737155138	0.901972816221	0.840370792616	0.861215956545	0.798409467696	0.758490207148	0.773429682088	0.902343946574	0.726198935865	0.899338998944	0.910917583842	0.909241518383	0.742824252445	0.908292490804	0.88196094287	0.900513303365	0.89809255872	0.740145811386	0.768807723474	0.889286718147	0.811670548923	0.870458219063	0.707421775324	0.90105551607	0.900226312929	0.874809224528	0.72125232457	0.815325677392	0.838056873123	0.740013917989	0.900567188185	0.892876300908	0.701116352214	0.740532457936	0.901945286878	0.730719810433	0.909315368318	0.910696720731	0.784226318638
TL7A	0.862381959667	0.875609496722	0.0	0.883722705956	0.857677224138	0.849856674944	0.820603406936	0.765991631498	0.737489839335	0.889535508838	0.886040191285	0.561982090047	0.599123139703	0.6167507016	0.883637352618	0.848555243426	0.574462155858	0.854852651979	0.741450462218	0.833217420291	0.889423684873	0.687102297375	0.907928006821	0.864964491644	0.852637750274	0.882159778377	0.582152708833	0.88541148289	0.881835724705	0.86829490398	0.88636840216	0.689339965049	0.885918628612	0.658789813789	0.697959979186	0.67563364637	0.880585598241	0.703963662724	0.809111888189	0.820322225897	0.867316162918	0.821974697489	0.810056964406	0.887668741904	0.87960567608	0.817296816514	0.871438211482	0.88262751477	0.814747874445	0.829105685832	0.857499269929	0.838518799445	0.793523553694	0.871781098086	0.763269429074	0.883639413204	0.86115876268	0.877139585482	0.808597511272	0.85280736255	0.729999767811	0.716546246912	0.801252795115	0.76300832931	0.813415991391	0.766105114108	0.77894474322	0.765028196757	0.781564847375	0.7886063041	0.865187106089	0.807725942148	0.779659594468	0.775668331573	0.812739545665	0.740496181517	0.759969175386	0.783963911179	0.825426301456	0.774278651185	0.837512221502	0.901377284378	0.792905358082	0.736647603283	0.791290223929	0.767810281809	0.738066178233	0.758676835543	0.775123934986	0.87518818097	0.820392730691	0.801608788939	0.755807944393	0.742324815605	0.872556391967	0.785495841657	0.790162099815	0.805593402954	0.75637839242	0.763858330766	0.831659960546	0.815304690451	0.772063691025	0.830875301197	0.824667196491	0.787025478731	0.762386141364	0.820386604762	0.761940581086	0.811865273948	0.784063201217	0.764364743524	0.776121976347	0.795512978103	0.747379705401	0.768703289692	0.798874356996	0.826509779244	0.738562035701	0.86095134043	0.736738406972	0.73198023181	0.754853038493	0.805606865368	0.74705884254	0.728306709814	0.740934065299	0.758128981352	0.818587705997	0.804752164399	0.743233129063	0.780598425069	0.728463587136	0.864711966295	0.706960414301	0.743709628032	0.775559118559	0.871688866937	0.776009633767	0.778447876028	0.807243193825	0.750575162636	0.72469589914	0.821297736838	0.773112178701	0.7483573839	0.886901806398	0.774076541587	0.779048086166	0.855879704367
E-s-PM-3-Aug	0.600995433365	0.645726597477	0.883722705956	0.0	0.63066814489	0.650090204457	0.625570874746	0.868648372998	0.870092431163	0.629433194726	0.66482741923	0.878149318255	0.868329556307	0.883913588639	0.671587054185	0.643390558949	0.881657688068	0.597621708834	0.879919964909	0.650783216438	0.600138687694	0.894434461463	0.611544512198	0.562774418556	0.635661070777	0.484289216905	0.893082052232	0.594679995153	0.598550090666	0.631476211448	0.45446767198	0.886522212954	0.594479761868	0.883970403925	0.883673301388	0.874556841952	0.575383130557	0.875479313223	0.698804606605	0.734465086483	0.779334147421	0.68776412657	0.686037236532	0.610636013339	0.626840353116	0.69501310297	0.591575371452	0.698074420581	0.701937114885	0.715250224393	0.662977487127	0.653433222321	0.704992008672	0.714259908613	0.884789729018	0.697587812023	0.675455900149	0.624475970253	0.737009495765	0.684269734252	0.87799006014	0.8887137828	0.757034208212	0.889021980688	0.705944252357	0.889355913019	0.759534806013	0.894874913328	0.844305243419	0.767788742094	0.681853092207	0.796904687246	0.852283040084	0.804145274876	0.722305360842	0.871706094267	0.905240306325	0.756122477239	0.725786286211	0.884997621964	0.692966249839	0.744699243783	0.80159573564	0.881634754468	0.776019016483	0.776828270489	0.858197434961	0.840075308651	0.815882567287	0.690772321754	0.730866784024	0.781800883688	0.878602749526	0.86842197403	0.673736846679	0.833063517492	0.797448413948	0.773081121162	0.837072639307	0.74422691967	0.704609524102	0.737724087488	0.884503876949	0.72392817195	0.725287640548	0.876477158021	0.87367739016	0.720986330844	0.858676746283	0.754749306634	0.799027964238	0.864572658495	0.882282382828	0.834993069493	0.835230399715	0.783167444234	0.747685879055	0.729447481442	0.900206030457	0.675354790836	0.874657846107	0.898812857869	0.870926582861	0.770686299319	0.885879865022	0.871193624063	0.875328262638	0.88554362084	0.723109150307	0.741006013378	0.872220608708	0.7866717848	0.859452259845	0.710578703944	0.893933172495	0.877436549817	0.867321442891	0.684628427104	0.817926914167	0.836138779714	0.724572339373	0.886863967704	0.868538367489	0.725271965627	0.763652685897	0.885254476238	0.684719355016	0.887960250668	0.896742611217	0.818194595721
WV7B	0.458328752661	0.61116217421	0.857677224138	0.63066814489	0.0	0.513263707869	0.498816913889	0.851770607694	0.852790119868	0.613455201813	0.653082613028	0.865223846297	0.848427836893	0.846663683223	0.649244183166	0.600131949539	0.86620444792	0.608224948782	0.866915912833	0.505123195525	0.66556060395	0.862624033239	0.636091534981	0.598656934493	0.591753112208	0.585786854114	0.863896903152	0.599070988928	0.653107565756	0.575597317392	0.623979699672	0.871051077228	0.626572469784	0.873727011189	0.868129476009	0.870312182791	0.632173018471	0.85013643264	0.657477170315	0.709775783332	0.735715818592	0.651628616904	0.695378926831	0.689852709435	0.680068636691	0.638470139454	0.660490619538	0.681517450004	0.674606407206	0.715185771285	0.571482094753	0.620955434521	0.638452761582	0.635232524057	0.849179555833	0.692783731704	0.631462978863	0.681655902501	0.703068176606	0.636433803581	0.841142281436	0.862925583846	0.737396670771	0.867353720751	0.646407074035	0.876752964456	0.724630660348	0.864646065126	0.82634614639	0.769619466843	0.717276485396	0.768663448855	0.827834828359	0.820639047379	0.714814531675	0.855824441946	0.883662016784	0.747256609672	0.729703251338	0.865650554992	0.714144226914	0.755362451585	0.768194923623	0.863582262478	0.781739555182	0.742014092998	0.816922841595	0.828240233105	0.801925904935	0.700225310608	0.742963879619	0.77483942653	0.853988467423	0.843093153142	0.677744168227	0.824764883394	0.782610433777	0.792344955449	0.789622830473	0.727859596399	0.729948904785	0.745406512102	0.860697990274	0.746533696115	0.72657426117	0.855298151882	0.837977292419	0.701118635052	0.841446079796	0.765111494055	0.779529072854	0.843353909224	0.867378760251	0.804303550725	0.814585532765	0.738638804058	0.750182062105	0.775858448134	0.880785177771	0.71221837483	0.854374591259	0.878317590248	0.864474498886	0.75543018577	0.862672066237	0.849205392392	0.861620274835	0.859287485552	0.738224419246	0.746109886057	0.836163494684	0.783149251655	0.844194559385	0.740410465661	0.867469843091	0.854194067985	0.843373936985	0.707705215784	0.779605543177	0.814610169644	0.710062366676	0.864751409709	0.846526874035	0.733856539821	0.739835429336	0.87112894975	0.69823211465	0.874880997979	0.872428096696	0.791519436071
DU7C	0.5446730368	0.614695383683	0.849856674944	0.650090204457	0.513263707869	0.0	0.512137306565	0.830236777521	0.836583797998	0.649982579031	0.647857136333	0.869083996378	0.849772436819	0.838187671231	0.644191908092	0.588333321171	0.857543551712	0.606949870773	0.844851977466	0.453659876176	0.672363303726	0.866066817664	0.640518803273	0.626101216686	0.601652680936	0.632916397564	0.857307354245	0.624687549334	0.671336992768	0.560446167613	0.657453281609	0.870373443287	0.639625231988	0.865460910742	0.86254255335	0.854882199018	0.653377133147	0.848015068805	0.674515188385	0.713968773576	0.749914325639	0.654454711451	0.691427704337	0.685523870393	0.683049707746	0.610779030634	0.653881275509	0.702601610671	0.678949395125	0.699162433634	0.590492457783	0.612986027229	0.617153709854	0.642398114672	0.846036325925	0.71710417607	0.642392275631	0.677258431382	0.676281025238	0.655970809575	0.84585386212	0.860831073218	0.735767597496	0.873296723647	0.630978694041	0.861806850848	0.710938912647	0.86074825891	0.822445680153	0.753532244773	0.695705320164	0.749107085205	0.818448794812	0.81332530485	0.709992298974	0.837955589423	0.878047734209	0.71956105187	0.72436006519	0.85623989148	0.713963581789	0.771321294044	0.760522036698	0.840756147228	0.754106181693	0.739810291082	0.823257836337	0.822728753232	0.788794818679	0.706689049176	0.745800684157	0.776525129649	0.852662661759	0.82595706316	0.677887333617	0.80357138016	0.784098417325	0.795016881844	0.797375375269	0.746628486581	0.739185296818	0.75093541432	0.854856210015	0.733406705495	0.714682988291	0.840112180455	0.82647998692	0.722320386275	0.823414958754	0.764178862923	0.771377351298	0.842142372685	0.849828556327	0.807129641353	0.797986459723	0.73454595714	0.737379195395	0.757366510084	0.880030576436	0.698499258611	0.84858484757	0.862574265424	0.851750323071	0.742413268308	0.849231147967	0.835860172108	0.842485455264	0.856069575863	0.739068005288	0.746594281649	0.824198396656	0.776028576938	0.829842828779	0.716588019897	0.860615971538	0.834340636505	0.832613174222	0.721763839749	0.776300277939	0.812257664298	0.718662642809	0.865004449659	0.838194967284	0.739822980035	0.731073248097	0.847916378879	0.712204269787	0.856412214093	0.868617367169	0.781750826376
DU7A	0.517447224895	0.602728852152	0.820603406936	0.625570874746	0.498816913889	0.512137306565	0.0	0.829668849919	0.833992390979	0.610479551228	0.657570082168	0.851252243483	0.821313725025	0.826225666974	0.641489006051	0.588586651742	0.840863310215	0.60149189493	0.849964119444	0.448558304994	0.640375401231	0.84428137739	0.646860756207	0.615682875402	0.601600067055	0.606537234292	0.836815147181	0.614806499339	0.682370910484	0.568628795406	0.636648446956	0.841177383832	0.629831711127	0.849093481054	0.850027334002	0.830041142765	0.647921118683	0.831476758562	0.665070524165	0.710936114112	0.754407794192	0.661629152532	0.688354435199	0.695198518147	0.703943600886	0.615854975095	0.671187236835	0.700196263518	0.680853889795	0.72364839146	0.613486887132	0.627678289447	0.614116818286	0.645478910347	0.833150070392	0.703718810185	0.638776653632	0.688440490124	0.691950630709	0.637392047545	0.82706594766	0.848432896622	0.746657635428	0.849615861855	0.629168381208	0.856902403339	0.719775794592	0.847847057314	0.804989788715	0.768972492985	0.724477001592	0.757247445419	0.814291044378	0.810881909052	0.723316677274	0.838876041286	0.871033102956	0.725701881773	0.729626467667	0.854150542115	0.716988291197	0.796374857346	0.759646692624	0.840089907856	0.768799932183	0.733368049485	0.813618061767	0.82164127499	0.783276278636	0.724297332543	0.741906221801	0.763688333974	0.852121075691	0.82431674525	0.716555628321	0.812288529645	0.782229973695	0.784458696176	0.768719516189	0.714350606857	0.745545742793	0.751241356997	0.85057750045	0.735071548033	0.730598952621	0.826220894636	0.828298321394	0.722637142361	0.831450301366	0.754700202757	0.772174625269	0.82831595505	0.854020880889	0.799472910685	0.803784063752	0.749692308623	0.749478581544	0.750388186181	0.867270709794	0.737577475589	0.852398609169	0.855402544595	0.852376989459	0.741002680323	0.847623348126	0.819756390229	0.836009908095	0.838667553073	0.732793881197	0.754961381645	0.823924848515	0.777112714399	0.821350707977	0.754214108586	0.84475002802	0.839796574178	0.829308747572	0.718944071458	0.767794542873	0.794609384432	0.717180728199	0.853233344929	0.822133401931	0.719820544148	0.722503437511	0.851468910313	0.730733533081	0.854007962999	0.865825287825	0.777815428146
FR7A	0.849376661935	0.882712365958	0.765991631498	0.868648372998	0.851770607694	0.830236777521	0.829668849919	0.0	0.606056431752	0.893161803963	0.891672922416	0.756532507161	0.749935811882	0.748520975862	0.872099816206	0.851322309697	0.717291288392	0.866303663498	0.572910895757	0.827304420318	0.890779557079	0.778264993464	0.899237166589	0.85294589201	0.834987470589	0.87240125084	0.744803158392	0.872932347374	0.883680158311	0.851858823785	0.870628482661	0.740471858862	0.873290111686	0.752539255439	0.762169956812	0.751698624139	0.885601760812	0.760760894894	0.757946831704	0.751361621696	0.869867640804	0.78392949963	0.731843578389	0.880286582804	0.864468575875	0.802480107478	0.871405135438	0.887880006936	0.790361171367	0.768193797057	0.865386250793	0.834838328912	0.782200384538	0.872395366967	0.738068275868	0.894091576193	0.862837825868	0.875111047175	0.75849353786	0.844328901442	0.740105772583	0.721634522708	0.739308916216	0.75984858351	0.771570215332	0.600421942455	0.695616084112	0.626960403679	0.657797094932	0.698257313928	0.865761460822	0.678501009468	0.633403148436	0.66358381763	0.776400809496	0.595223627671	0.640110028341	0.636555697964	0.777921705078	0.635495838974	0.814984765553	0.885867340517	0.671882553351	0.598336610059	0.671826241951	0.681307684085	0.645179177305	0.626641411326	0.637119295455	0.867395597803	0.785644716805	0.66430602539	0.634591835372	0.634064691394	0.876801379913	0.64033938538	0.639536012566	0.681614371341	0.629722608961	0.682262040731	0.770540772396	0.776384721525	0.629308799625	0.797539200251	0.768840735301	0.63223801757	0.630956668118	0.782626784585	0.651102103164	0.74685050659	0.663641473679	0.641001972582	0.619291305406	0.649943443565	0.584561399968	0.63443553503	0.723927590627	0.720396890495	0.644470775473	0.848690505443	0.633225059437	0.620073161197	0.630993294526	0.718504274485	0.65041630843	0.5815589908	0.648725901783	0.609896719421	0.76112258289	0.698461779632	0.620642824658	0.667846966812	0.643641794275	0.83786812226	0.624627339847	0.590095816107	0.619989341076	0.849206650589	0.667270592797	0.656997546777	0.709551598386	0.661045316299	0.645982854106	0.795821527026	0.704926369186	0.615066459127	0.87687554202	0.605626401055	0.632686357818	0.813272435549
FR7C	0.85251766119	0.896034969676	0.737489839335	0.870092431163	0.852790119868	0.836583797998	0.833992390979	0.606056431752	0.0	0.899180414712	0.903186584536	0.761126715485	0.762724046815	0.764782452241	0.872075583743	0.854014698732	0.740234935454	0.872073330536	0.592449343429	0.834124453959	0.897240133521	0.771517003811	0.903212172323	0.865950460775	0.836774176463	0.882259331463	0.736469728538	0.882142287244	0.902616422559	0.858267064821	0.88037772076	0.7745774686	0.896350659595	0.746267602285	0.762101927639	0.749134135088	0.899261310589	0.779035858494	0.779267419047	0.780425601931	0.887304354717	0.798488346462	0.757795595113	0.888794598594	0.876174033316	0.816387837044	0.876459193557	0.899100834142	0.791280184373	0.785517895328	0.863301881691	0.83141627245	0.784245428379	0.880223875627	0.778157455654	0.907932162478	0.871076486054	0.876158258079	0.777803353705	0.845839045479	0.76994550054	0.770126063815	0.78361046743	0.789186435973	0.79780613252	0.640194474888	0.723041188976	0.655772840741	0.712113686681	0.732357366077	0.859841336348	0.708128469971	0.692791581648	0.688073774997	0.794782060285	0.630160626614	0.690842679783	0.6762605451	0.784126844219	0.676793313627	0.810096084811	0.903025923954	0.705289751285	0.667093483297	0.723610394159	0.721493244076	0.650412585634	0.665292081343	0.692832978584	0.876534975581	0.799843521871	0.717589596529	0.654753286128	0.647015691411	0.872812324252	0.693020336347	0.680047872424	0.721947609663	0.682999598122	0.694954478953	0.781100277672	0.787932626472	0.660674769346	0.798557260874	0.781163299116	0.705393273863	0.673857296074	0.815922778154	0.678331121602	0.736696888874	0.683991454214	0.691015907971	0.649401559111	0.719070442463	0.643314668385	0.682051636791	0.734442646103	0.738376998533	0.671091824191	0.846919640588	0.633216170264	0.642721016611	0.659673839206	0.740782539888	0.654281176674	0.663624301965	0.673106607924	0.694875833298	0.764283179689	0.738916475244	0.668613588159	0.68707593267	0.671527010208	0.850073120579	0.678272685766	0.648414069885	0.683384042985	0.875757321613	0.703668550291	0.715177429899	0.726036429594	0.679919984167	0.65300462178	0.810614228809	0.732691870779	0.667082891209	0.88486980562	0.641682112283	0.65931796449	0.83546462676
TC7B	0.617890717908	0.630852025551	0.889535508838	0.629433194726	0.613455201813	0.649982579031	0.610479551228	0.893161803963	0.899180414712	0.0	0.607649983799	0.908264270771	0.883861350246	0.876493626874	0.599886325126	0.704828617233	0.899778181824	0.643144888526	0.906935845048	0.634355599542	0.469425744594	0.899719931351	0.419995282792	0.639531253096	0.710384172276	0.593482430662	0.896005417613	0.66037421961	0.627463286342	0.675540585535	0.60046448829	0.896777000067	0.629182605155	0.910505592356	0.900640434195	0.900697317481	0.615239567628	0.884037675837	0.736104726938	0.735359694303	0.754642872556	0.698400153653	0.765024614266	0.688821862343	0.706004869962	0.686105997109	0.657780534055	0.585127676981	0.752133651713	0.759818006283	0.63705415604	0.68222468936	0.697371784744	0.67021068331	0.885700573314	0.564217759164	0.641536118427	0.584939272697	0.736173297534	0.6763884357	0.876158552322	0.905986067255	0.780721406645	0.88468616415	0.705269305987	0.911029152102	0.760008496672	0.903646664828	0.845615004194	0.796524483859	0.728150318641	0.80357592392	0.868612568632	0.852185584178	0.725702098892	0.892961053158	0.920977218548	0.805916465475	0.7583207021	0.905548568654	0.742869681973	0.77225389731	0.813777313161	0.895942968759	0.810978273782	0.779236492207	0.868190173856	0.862054156676	0.832782903764	0.707199787375	0.756613465744	0.805041419075	0.898129158022	0.882184544307	0.688365865182	0.855810707474	0.82224160462	0.826627758606	0.847616679909	0.767477746191	0.77181914701	0.775882873287	0.885058116663	0.776034877365	0.765122555196	0.885137753597	0.887887015399	0.74251746368	0.867969002119	0.793205810485	0.833429396126	0.880226967458	0.902018814443	0.83471973727	0.853789979763	0.814321188293	0.792792902388	0.797724023364	0.89903647003	0.72592812934	0.899552253636	0.912871678613	0.898453444828	0.794671078751	0.898358189015	0.872654524413	0.89212173272	0.896583727405	0.755382428766	0.785940331737	0.880425875819	0.807760332023	0.870567870388	0.766694914834	0.904645917728	0.900665853906	0.880267548477	0.711918377924	0.819593629165	0.839091983744	0.760520291808	0.893558347693	0.879527541829	0.760212677913	0.755374728611	0.906011226595	0.697311753074	0.905938297594	0.909597598688	0.793525958989
