taxa	type	typeSimple	meanA	meanB	meanC	A	B	sigAB	sigBC	sigAC	bloom	boundaries	boundariestwo
FLOH01000028.247708.249247	brackishRestricted	brackishRestricted	0.0022542208470883447	0.03144218699274546	0.00018828845791752966	10.0	13.0	1.8771187637229457e-10	1.4083447981777854e-07	0.10560387968238355	No	5.93	16.9
DQ071103.1.1444	noclass	noclass	0.0004138238955531802	0.0029301539631579336	0.0003337081276802794	6.0	10.0	0.07243416111151563	0.022794223135403698	0.4792938915852507	No	5.82	11.37
AY163576.1.1489	noclass	noclass	0.0	0.0005506346726815292	0.0001787006055838374	6.0	10.0	0.06844512419790082	0.15213768637676572	0.16532942133651662	No	6.95	10.5
JX525665.1.1442	marineRestricted	marineRestricted	4.1866028708133976e-05	0.0038106359767059506	0.026634437796120423	32.0	34.0	2.3211660088580153e-11	0.005708610743955862	1.3998442341581225e-37	No	30.72	35.2
DQ906737.1.1271	marineRestricted	marineRestricted	0.00028662074944248443	0.002335981130594985	0.005753681677516372	11.0	29.0	8.33187872627905e-06	0.04426773747224401	1.2897887253612554e-09	No	8.69	34.05
AM084881.1.1268	freshRestricted	freshRestricted	0.012604606895055303	0.0001952012741800844	0.0	3.0	11.0	7.0747282592594e-06	0.17837352852008154	1.5142022695143628e-05	No	2.57	7.51
EF568890.1.1250	noclass	noclass	0.001300746387579345	0.006093800670738425	0.0003746676141284725	6.0	8.0	0.020596527827898555	2.176977616403311e-05	0.15467385032482006	No	5.91	11.47
HQ242603.1.1271	marineRestricted	marineRestricted	0.0	0.003954707280629759	0.00977937150181083	21.0	29.0	8.152547129528667e-18	0.043901297381221095	1.038000946829649e-27	No	26.64	35.2
FUWD013231544.2516.3765	brackishRestricted	brackishRestricted	0.0005527556795231	0.0018457576045190962	0.0006446758717199221	6.0	9.0	0.013997942911153855	0.0023820483247019423	0.42899519354395543	No	4.95	14.49
FLOH01000147.105360.106881	freshRestricted	freshRestricted	0.014923949415478909	0.0037047751514037307	0.0012392551731494508	4.0	9.0	9.396714143834029e-06	0.023747758554174797	9.230842900151119e-09	No	2.66	14.7
HM129619.1.1441	freshRestricted	freshRestricted	0.008674407215410938	0.0001573054785197307	0.0008266021213486728	4.0	11.0	3.818783548348002e-12	0.027986616637953796	5.660644285297582e-05	No	2.66	14.7
AM882571.1.1459	brackishRestricted	brackishRestricted	0.00024744308808973936	0.0020273860147790976	0.0	7.0	9.0	0.002580894889739449	1.933792115012692e-05	0.10370008240209827	No	4.43	8.3
JQ030885.1.1360	noclass	noclass	0.011421834737575031	0.023916471923187698	0.002005646532715343	5.0	8.0	0.04065013556663993	1.493888533603928e-14	0.00010440407181952315	No	2.99	11.47
GU234854.1.1362	brackishRestricted	brackishRestricted	0.0019136301709491586	0.009766183954819263	0.0014852970348188783	6.0	10.0	0.0006939233030163231	3.940911320796336e-06	0.36273898604380506	No	5.82	14.49
GU234874.1.1371	brackishRestricted	brackishRestricted	0.0032506094824293875	0.01277288823474578	0.002918775786130758	8.0	10.0	3.0794075731760735e-06	4.953495436488677e-06	0.44606362999937466	No	5.33	33.49
HM856383.1.1434	noclass	noclass	0.0066157384035187465	0.009119290819854468	0.0007660604155124241	4.0	7.0	0.32765501990368395	6.930784905904219e-06	4.468073668340449e-05	No	2.57	12.2
EF471651.1.1421	freshRestricted	freshRestricted	0.0051284266724258894	0.0007134890229944249	0.00017056047863883486	4.0	7.0	0.004140724940903425	0.04401935982016422	6.459394242551702e-08	No	0.0	8.3
KX936523.1.1482	brackishRestricted	brackishRestricted	0.010796408969232644	0.027971396053155566	0.0037665544749599916	7.0	9.0	6.638212277780636e-06	1.092411948564602e-13	0.0009886023276883624	No	3.69	12.06
JQ195004.1.1356	brackishRestricted	brackishRestricted	0.0003765793399106284	0.030816136331978383	0.006422924901185771	22.5	34.0	9.61370770583016e-38	0.0072813640710118095	0.005710737565512972	No	19.21	34.05
AB154316.1.1408	freshRestricted	freshRestricted	0.03790190632595734	0.014390672737558775	0.0035172673883624417	3.0	8.0	0.0018916623621897254	2.95885263027156e-08	7.635756890542489e-08	No	0.0	13.91
HM128596.1.1438	noclass	noclass	0.0018162813314565012	0.0040403548866487496	0.0002625503252781757	6.0	8.0	0.12449418425764242	0.0024119050024755738	0.146339773996142	No	5.3	9.36
HQ871852.1.1272	brackishBloom	brackishRestricted	0.00028411108743518716	0.0028110168500701167	0.0007403959750824008	6.0	8.0	0.0007267803862934504	0.00021862601285104163	0.11483734475923496	brackish	5.65	19.16
EF659449.1.1369	brackishRestricted	brackishRestricted	0.0	0.006928852692343837	0.0	17.0	33.0	2.790692954487557e-25	0.002559408480481542	1	No	17.38	30.91
HQ691907.1.1375	brackishRestricted	brackishRestricted	0.00185972023832708	0.013587998357710213	0.000660311643662696	13.0	17.0	1.6558190010620976e-05	3.9278338313490895e-05	0.1260832048764835	No	6.24	20.0
LICP01000479.1.1260	brackishPeakLoToler	brackishRestricted	0.04319391832623968	0.07505344257774306	0.011216706761849242	8.0	10.0	0.000785793854361686	7.532752882876947e-11	6.842259323165009e-13	No	2.99	12.63
GU235495.1.1319	brackishRestricted	brackishRestricted	0.00021618817018332755	0.004325643371081738	0.0014061189116217386	7.0	9.0	2.470425129656089e-05	0.001842647081627998	0.019951406077130102	No	5.63	14.49
KP686964.1.1448	freshRestricted	freshRestricted	0.019288576512522856	0.00031118173094914556	0.0	4.0	8.0	7.61826995026617e-07	0.06001940442857748	3.051148994355641e-11	No	2.99	7.67
KC492863.1.1394	brackishRestricted	brackishRestricted	0.00020100892193915452	0.004520299889178139	0.0	11.0	13.0	3.787171868802433e-09	2.3244656038925793e-05	0.21461646041073995	No	10.93	12.64
AM279212.8.1483	brackishRestricted	brackishRestricted	4.404073768235618e-05	0.008849977257514713	0.0006114140028148726	18.5	21.0	1.0591982199493626e-23	8.907028792907358e-05	0.006125170456187897	No	17.38	28.96
JF173429.1.1360	noclass	noclass	0.003304890532766971	0.0009164369491024275	0.004564697669520569	10.0	14.0	0.297725340320261	0.01333259130599755	0.008145277496402922	No	5.04	35.17
AF534430.1.1436	freshRestricted	freshRestricted	0.025704538954041116	0.008367110279984418	0.0006567019761253317	3.0	6.0	0.004432030153411481	3.6501132745110645e-11	3.476116891176414e-12	No	0.0	10.5
KC000359.1.1363	brackishRestricted	brackishRestricted	8.464943043026097e-05	0.0315770151107626	0.0018752977752156457	17.0	27.0	5.17622316588148e-32	2.7334418262530382e-06	8.189477054776272e-05	No	14.99	28.96
HQ242538.1.1238	brackishPeakLoToler	brackishRestricted	0.0042396454060544455	0.014034577332156501	0.0005178280810770825	20.0	33.0	5.556225281908353e-09	6.954542377774465e-05	0.11574860511067958	No	5.82	30.99
HM856482.1.1436	freshRestricted	freshRestricted	0.018334595112454114	0.004149292989104002	0.00010136419515999389	4.0	7.0	0.0016147581229624145	2.8837719764366737e-07	4.840853530929172e-19	No	2.66	6.95
KX936764.1.1491	brackishPeakHiToler	brackishRestricted	0.0	0.018558732875441634	0.005444585607629086	25.0	34.0	2.107735220764966e-40	0.013712083693502438	7.220441059952913e-22	No	26.93	34.05
JX530399.1.1424	brackishRestricted	brackishRestricted	0.0016108108044209954	0.009633962958856485	0.000344249284997679	7.0	16.0	1.3123582392007473e-07	4.656615141038275e-08	0.096700669868373	No	6.57	15.5
KF003213.1.1520	brackishRestricted	brackishRestricted	0.0022233028289603313	0.014760181135844708	0.0024977540697400306	5.0	8.0	0.0011975799599573732	6.585235158611699e-09	0.41825487349563006	No	5.05	14.99
JQ196389.1.1364	brackishRestricted	brackishRestricted	0.002246364864996384	0.017306863971402856	0.004085947458741404	17.0	32.0	2.65880454213962e-18	0.0005668301229013377	0.018187911224328737	No	7.12	32.51
EF659441.1.1421	brackishRestricted	brackishRestricted	3.625763223158475e-05	0.010123633346841247	0.0	30.0	33.0	1.6593968524816385e-19	0.010243417427252257	0.4234977991204977	No	30.59	32.51
JQ195460.1.1293	brackishRestricted	brackishRestricted	0.00021824442795218712	0.01832006815720803	0.0035619751012913336	13.0	32.0	3.4644532198030098e-31	0.0008668651159326722	1.3435464783939296e-06	No	11.1	33.82
JQ195118.1.1306	brackishRestricted	brackishRestricted	0.00018042314781462998	0.012952527835956629	0.0013315579227696404	28.0	32.0	2.5926935070397913e-23	0.004041328418328601	0.06177613043885629	No	26.93	33.51
AY752098.1.1391	freshRestricted	freshRestricted	0.015664534247312793	0.0002733668796822562	0.0	3.0	15.0	0.0008413959193539503	0.10701348623060325	0.00031698116315905065	No	0.0	12.06
FLOH01000107.80443.81948	brackishRestricted	brackishRestricted	1.515234164287749e-05	0.002440912094674467	0.0	10.0	12.0	9.07298514804983e-06	0.0008379131278627743	0.264712496977757	No	7.7	10.99
JN975971.1.1410	brackishRestricted	brackishRestricted	0.0007978240289647767	0.002740367016289352	0.0004841968707181536	8.0	10.0	0.010272008784719597	0.0014640655581118637	0.1778142653401703	No	4.43	11.2
FJ745018.1.1366	brackishRestricted	brackishRestricted	0.0	0.017197263071081326	0.0013389808844926237	13.0	25.0	1.4129884857887716e-26	2.8596110372405204e-05	6.442578704002841e-07	No	13.0	28.96
KJ590592.1.1453	brackishRestricted	brackishRestricted	0.0	0.005186727516293615	0.0006278784294751177	17.0	27.0	2.281462765308049e-21	0.0015858290590176998	0.00010005960821012045	No	17.38	30.81
JN626667.1.1336	noclass	noclass	0.004638377688549881	0.00976163104145087	0.001387688944514041	4.0	8.0	0.07216930806872406	9.514283086524215e-10	0.062440478606613475	No	3.46	12.64
HE574392.1.1305	freshRestricted	freshRestricted	0.03861134298934684	0.019068037733460018	0.0023469785082548328	4.0	6.0	0.004049816216514379	5.135312783175877e-11	2.548989429410064e-15	No	0.0	12.2
AY948359.1.1341	brackishPeakLoToler	brackishRestricted	0.003956694401973151	0.0143603268870139	0.0020637368687061444	12.0	29.0	2.1873340406622676e-09	3.934286949627196e-06	0.08401796087780361	No	5.05	29.85
JX527236.1.1431	noclass	noclass	0.00017778010581653465	0.005879156243169067	0.001752028802054816	29.0	31.0	1.0226082754712665e-06	0.1981968385271196	0.0011931334700485878	No	10.5	33.82
JQ199026.1.1355	brackishPeakHiToler	brackishRestricted	7.483027995586182e-05	0.015117929242120942	0.0029445936243734116	18.5	28.0	1.3673270359391543e-32	4.8973264974267205e-05	9.881358441869362e-09	No	17.38	33.51
FR685162.1.1495	marineRestricted	marineRestricted	0.00012149338753463776	0.004798861330816218	0.00912486198461204	30.0	33.0	1.0350080336203579e-07	0.22521789387477203	2.216320721064388e-12	No	23.28	34.05
JX015909.1.1479	brackishRestricted	brackishRestricted	2.289628896948383e-05	0.013171991221548747	0.0016298115056933313	13.0	15.0	2.4657153490535416e-18	0.0037952855968435527	7.001090304275626e-08	No	10.5	30.81
JX015889.1.1478	noclass	noclass	0.00024315608839655008	0.008668151105231175	0.0	31.0	34.0	4.33243213069027e-07	0.09308706321944249	0.35676144117900216	No	16.9	33.82
JN941872.1.1446	brackishBloom	brackishRestricted	0.0027179907011388297	0.02631578947368421	0.00023433838462740195	15.0	17.0	0.23588176158603352	0.02607374956140272	0.0191520589322377	brackish	5.63	17.38
JN976025.1.1394	brackishRestricted	brackishRestricted	0.0007293059438434424	0.008291207197625718	0.001560574771354916	5.0	9.0	0.0025637010763827745	2.299391779056035e-06	0.23297548109238747	No	5.31	13.91
AM945542.1.1274	noclass	noclass	0.0027218749483204495	0.00761178827976936	0.0009557445050856337	5.0	8.0	0.09533880931521216	3.7558327760491505e-07	0.01615357483998134	No	3.46	12.63
HM129853.1.1444	freshBloom	freshRestricted	0.008523695874531197	0.0027621875963122	0.0006734853331667364	3.0	8.0	0.5	0.006979606727057529	0.1943489667950104	fresh	5.05	13.31
HE574354.1.1344	freshRestricted	freshRestricted	0.024082747424407146	0.00605332209003389	0.00046165611262682243	3.0	5.0	0.010584825220521463	0.0012210604847874022	7.599158787825724e-13	No	2.57	14.49
AY863078.1.1343	freshBloom	freshRestricted	0.002609895764206752	0.0011590166531810664	0.0	7.0	13.0	0.06164591415601379	0.0027001112385505676	0.000232501356832628	fresh	2.57	12.06
JX525782.1.1434	marineRestricted	marineRestricted	3.625763223158475e-05	0.004930175717248198	0.006934560418117364	30.0	32.0	7.364235120692587e-17	0.37519974770799536	2.55552951019567e-15	No	30.09	35.17
KF596560.1.1523	noclass	noclass	0.0008511745057244114	0.003969613706158073	0.0	14.0	16.0	0.002384719748019099	3.2397108455451036e-05	0.04746893960304992	No	7.32	14.7
FR684623.1.1425	brackishPeakHiToler	brackishRestricted	0.000827537066350663	0.02840494404448453	0.008699216193919014	16.0	28.0	1.4039443273714386e-28	2.578443781640048e-05	6.0993172593337584e-15	No	7.7	31.91
AACY020014137.1.1240	noclass	noclass	0.0	0.004101397502805593	0.0	25.0	31.0	7.765234968394063e-14	0.028610048188782395	1	No	26.64	30.72
KX935689.1.1422	brackishRestricted	brackishRestricted	0.0	0.010926525635265787	0.0006052536012589275	17.0	31.0	1.5578069447772173e-30	0.000543416180860755	4.026134291958708e-05	No	19.16	33.51
GU451672.1.1244	brackishPeakLoToler	brackishRestricted	0.008509779038958186	0.021991836320579734	0.0021673150382114314	13.0	17.0	0.0006377046255780179	1.2636451052627654e-06	0.0006896249048954827	No	4.43	21.46
KF596556.1.1479	noclass	noclass	0.002655851705949584	0.004502002136408054	0.00027863531087502164	5.0	8.0	0.3169814838183702	8.231519281064047e-07	0.001788230559063012	No	2.99	9.36
AACY023523135.322.1695	noclass	noclass	0.0006790810074547228	0.004190172512468318	0.0	32.0	34.0	0.012249974499155188	0.14343432566268421	0.28163381759997685	No	7.15	33.82
KC492874.1.1377	brackishRestricted	brackishRestricted	0.0034151068353955147	0.04368758513838122	0.0013826701258048979	10.0	12.0	1.394590634650813e-13	5.366958038979732e-10	0.3038468089857861	No	3.56	12.64
KC492865.1.1411	brackishRestricted	brackishRestricted	0.00023575407537128172	0.004258786879295524	0.0	10.0	12.0	3.5230555618146646e-08	7.398630839675291e-06	0.1336450750694378	No	7.7	11.91
KP030834.1.1431	brackishBloom	brackishRestricted	0.0	0.0006424851724513975	7.929139955069073e-05	6.0	8.0	0.0163083201412195	0.004097073265070596	0.19994731680975708	brackish	6.22	8.01
JX015952.1.1492	brackishBloom	brackishRestricted	0.0	0.008480074656981437	0.002066834785136958	22.5	27.0	9.093476498255853e-26	0.04309418417320892	1.489376773804357e-11	brackish	23.77	33.51
JQ712433.1.1370	brackishRestricted	brackishRestricted	8.033806256728313e-05	0.00666276318868835	8.406893652795292e-05	9.0	11.0	5.365025277032334e-08	7.557104538151826e-05	0.3205853024541299	No	9.49	11.91
EU919842.1.1449	brackishRestricted	brackishRestricted	0.0005257068715756799	0.00524079451977692	0.0002643824027072758	6.0	20.0	6.945481209425185e-05	9.342284612167999e-05	0.333233168933054	No	5.82	16.9
JX527130.1.1436	brackishRestricted	brackishRestricted	0.001228504758129715	0.016737235350765284	0.0031263594706072515	7.0	9.0	1.8295638493284504e-08	5.244965232318743e-07	0.0183004206928961	No	6.53	12.2
EU802174.1.1498	noclass	noclass	0.0	0.004482905879913829	0.0005418213670050651	5.0	7.0	0.0071588968714241755	0.00027993560958122267	0.10545633625970563	No	5.3	11.1
KC358206.1.1310	brackishRestricted	brackishRestricted	0.001711863514040951	0.012041317729026835	0.0005761209157802334	12.0	14.0	0.0015286908342846874	0.0002476727121771433	0.07540598034053755	No	2.66	16.62
EU258754.1.1428	noclass	noclass	0.0	0.011772566208619932	0.0024703557312252965	29.0	34.0	4.790485020839957e-30	0.061908057511497486	4.029526119897018e-12	No	30.09	34.05
AACY020015340.1.1226	brackishRestricted	brackishRestricted	3.2657326671238694e-05	0.0039952202842450015	0.0	20.0	33.0	4.935973486654257e-17	0.013510206901507543	0.42056865350714656	No	20.4	32.51
EU703308.1.1345	freshRestricted	freshRestricted	0.009195281691566616	0.0032327996590021542	0.0007433359088165907	4.0	9.0	0.009853527113483342	0.00029438541811206606	3.7801457140841523e-06	No	2.81	14.7
JX537817.1.1330	brackishRestricted	brackishRestricted	0.0	0.005252996998556534	0.0015138900970981624	4.0	6.0	0.009627962588177965	0.0012123534445745137	0.0806211193201658	No	4.93	28.96
JX015798.1.1476	brackishRestricted	brackishRestricted	0.0	0.005133731390589904	0.0	17.0	32.0	2.6329077424505105e-21	0.004848664398127891	1	No	17.93	30.9
KU578425.1.1380	noclass	noclass	0.00035530289571860014	0.0009664581730519297	0.0	6.0	9.0	0.044972030543535525	0.00027029960642800557	0.06542745028473769	No	4.43	8.3
FJ382043.1.1322	freshRestricted	freshRestricted	0.006890798348455829	0.0035887302326577542	0.00039901182974610196	5.0	7.0	0.10276610884917226	0.002155059420499037	2.7233452217025137e-06	No	3.24	12.08
FJ826119.1.1472	brackishRestricted	brackishRestricted	7.800002684280719e-05	0.010345041349953954	0.0	30.0	34.0	4.382642027918107e-29	0.012745639536219646	0.42875822205712977	No	28.57	33.51
HM127738.1.1450	noclass	noclass	0.0	0.0003189038092934021	0.0	7.0	13.0	0.036383660479868435	0.050052218203787455	1	No	7.4	12.06
HQ163255.1.1374	marineRestricted	marineRestricted	5.8389614433912684e-05	0.003403072529339473	0.01526303752465933	30.0	34.0	7.576193771674641e-08	0.0064947097056630085	5.2419050647094265e-36	No	30.59	35.2
KJ365348.1.1418	marineRestricted	marineRestricted	0.0	0.001555023923444976	0.00849637070552255	30.0	33.0	6.885743379925118e-06	0.01501365243022195	1.71934275043801e-30	No	30.72	35.2
GQ348651.1.1352	brackishRestricted	brackishRestricted	0.0002319476092540074	0.01775825859495534	0.0	14.0	16.0	3.854273532622986e-15	3.019791134216992e-09	0.1343088643458718	No	10.95	15.5
EF044234.1.1421	brackishRestricted	brackishRestricted	0.0	0.007064165128017814	0.0007570977466186915	5.0	8.0	0.0007599087691345629	5.71159030515411e-08	0.09826373996985166	No	5.65	13.91
LIAR01000023.9798.11354	brackishRestricted	brackishRestricted	0.0024623776528175686	0.029570924785589325	0.0011406023056808082	4.0	17.0	6.651687777888401e-06	8.161826870156156e-14	0.22223824171930828	No	4.91	16.62
JQ195388.1.1354	brackishRestricted	brackishRestricted	6.030168069398621e-05	0.019432147465929493	0.001886332362100711	17.0	25.0	4.702167581812428e-33	9.189111559905273e-06	1.5090279914945605e-08	No	13.31	30.81
JF927245.1.1203	marineRestricted	marineRestricted	0.0025388159411802893	0.011426372302166424	0.047429977832346905	6.0	34.0	2.960211290967452e-05	0.002395573135714842	1.0051889006373404e-05	No	5.9	35.17
EU703277.1.1385	noclass	noclass	0.0	0.0012444638964153498	0.0003319649604615188	4.0	6.0	0.11031044203155704	0.11485279084377675	0.18758146849790625	No	5.09	11.1
FUWD013203132.1920.3311	brackishRestricted	brackishRestricted	0.0018945983559283612	0.01920267251963371	0.00146985382132315	15.0	17.0	1.7357252550763697e-07	5.2860452004988335e-05	0.28220427625513533	No	7.22	35.17
JX105533.1.1481	brackishRestricted	brackishRestricted	0.00010560777273207308	0.004498245443100585	0.0007405807186713143	8.0	10.0	1.4232395822604668e-09	0.00012067789591067927	0.0063114458734299965	No	8.05	15.5
EU703239.1.1397	noclass	noclass	0.0012581253931641854	0.0034184978386579807	0.0005000017688625756	5.0	8.0	0.036556875280394766	4.4123132230448255e-05	0.49659094604323556	No	3.69	10.5
GQ340104.1.1392	freshBloom	freshRestricted	0.0098758641834602	0.0024512899623853066	0.0	6.0	20.0	0.00013864738101743471	0.005953015706184398	2.719134514422438e-05	fresh	3.24	16.62
JQ012964.1.1422	noclass	noclass	0.00012709710218607016	0.0009744542146308125	0.0	7.0	10.0	0.022108126975955853	0.0011678940789936166	0.11745064117790771	No	7.12	9.79
KM520722.1.1302	brackishRestricted	brackishRestricted	0.00023301176587800038	0.029032542677456544	0.00565559386601529	21.0	32.0	4.51613876740247e-30	0.0018967772710490208	0.000968172952389777	No	20.4	33.82
JN035168.1.1231	noclass	noclass	0.0010822510822510823	0.0040519414711519715	0.0002902416900208948	3.0	5.0	0.25730250278003186	0.0006227256382149911	0.10287878675269407	No	2.66	9.47
JX016885.1.1476	brackishBloom	brackishRestricted	0.0008704556804249269	0.006143534911816131	0.0004178426495989225	6.0	8.0	0.02363735922541646	0.0003302809839446655	0.3192245378611577	brackish	5.91	11.47
HQ671842.1.1493	marineRestricted	marineRestricted	6.832001093120175e-05	0.007034764557139657	0.020288115754132526	29.0	33.0	2.1687259385539124e-09	0.008048151810602568	8.053886024676099e-36	No	29.85	35.2
GU061061.1.1383	marineRestricted	marineRestricted	0.0001415973110553046	0.003568945848018806	0.0010713131140374502	18.5	25.0	1.6765614141340675e-09	0.04627855476435873	0.00040620402277432286	No	10.5	31.91
EF568892.1.1206	noclass	noclass	0.0005418144135382575	0.00619124673030194	5.495109352676118e-05	6.0	8.0	0.010395299998557048	1.0450318114673564e-06	0.0554290970331821	No	6.22	7.7
AACY020458202.2977.4452	noclass	noclass	0.00024267191718851965	0.006118103942230469	0.0008830022075055188	30.0	33.0	1.206025847705083e-08	0.09397738552824014	0.07840115677910309	No	13.31	32.51
FLOH01001865.2173.3719	brackishRestricted	brackishRestricted	0.0008420092502864724	0.021323758492645565	0.00015063076633402373	10.0	13.0	4.777926509781769e-10	3.6565860714354955e-06	0.2828486555809619	No	6.22	16.9
MSPQ01000026.1.1310	noclass	noclass	0.0	0.0009301115189076439	0.0	6.0	8.0	0.024581199659248303	0.0005776955888290297	1	No	6.24	7.52
EU800220.1.1238	marineRestricted	marineRestricted	5.940083832236836e-05	0.002231009824816005	0.025299202157206227	30.0	34.0	8.433916711778788e-08	0.010423256777822788	8.462240120786701e-18	No	12.06	35.2
HQ242471.1.1342	brackishRestricted	brackishRestricted	0.0	0.008353318911099633	0.0012534533436025508	25.0	30.0	1.6460099929800448e-24	0.009541050449960698	3.773553870153175e-08	No	26.93	30.91
FJ497462.1.1443	brackishRestricted	brackishRestricted	0.0	0.004955669455683894	0.00011087352498614082	9.0	11.0	4.145536441840677e-09	8.068442775556575e-05	0.08302923923674338	No	10.01	14.49
EU801294.1.1249	freshRestricted	freshRestricted	0.030388733197270514	0.012239813283867055	0.0	9.0	20.0	1.573227919192467e-07	8.667796655999208e-09	9.064825903852207e-14	No	2.81	16.62
EU801602.1.1494	brackishRestricted	brackishRestricted	0.0	0.004581706883551399	0.001805310842428139	4.0	9.0	0.00923388667092271	0.006960485149987157	0.04656761179381457	No	4.93	20.0
HM129305.1.1452	noclass	noclass	0.0	0.0038825437580737926	0.0008277490975857352	4.0	8.0	0.030412763793161754	0.0002455207894970544	0.1958257993850625	No	5.04	16.62
JF707868.1.1379	marinePeak	marineRestricted	0.07904361368640758	0.10603483319072132	0.2134945609936184	27.0	33.0	0.008526759760011141	0.0030184368537745534	2.7806119101015415e-05	No	2.66	34.05
EF572108.1.1488	noclass	noclass	0.0	0.0021122188736967438	0.0	13.0	31.0	1.078382925670657e-07	0.08265499425280404	1	No	13.91	30.91
FJ902261.1.1398	brackishRestricted	brackishRestricted	0.0012627072599099578	0.006771836730007098	0.0001718139255186633	18.5	21.0	7.282991339354418e-05	9.802592509489382e-06	0.06920443762031367	No	5.65	19.21
EU799844.1.1286	noclass	noclass	0.0005957883612011366	0.0024445706243666574	0.0	16.0	34.0	0.007153008091475014	0.17906048303566013	0.29555814559947813	No	7.25	33.77
HM127843.1.1427	freshRestricted	freshRestricted	0.005128805827089214	0.002386265492544562	0.0002794913836401516	3.0	8.0	0.21404471870852326	0.00019428397368755055	0.001540117398763162	No	2.57	10.5
HM129804.1.1452	brackishRestricted	brackishRestricted	0.0	0.0024877739986847907	0.00014608904707790667	4.0	6.0	0.02256272475399157	6.183808633160446e-07	0.2696995984543946	No	4.77	7.7
JQ197300.1.1353	brackishRestricted	brackishRestricted	0.0025880890318552576	0.008892461694279234	0.0012901659551499713	7.0	10.0	2.2484102103947883e-05	4.4299844804886826e-07	0.42778367902929326	No	4.43	14.49
FJ612273.1.1432	freshRestricted	freshRestricted	0.008329401713947495	0.0018655830688706241	0.00026373790974391914	4.0	8.0	0.009238385200369025	0.005712094887116141	6.117994859795846e-06	No	2.57	11.1
EU703217.1.1396	freshRestricted	freshRestricted	0.025033959390304027	0.00399107124503542	0.0003014698366569161	4.0	15.0	2.4839811140581247e-05	0.0004174405438924083	1.1363747874741486e-07	No	2.57	14.7
KC899213.1.1361	brackishBloom	brackishRestricted	0.00041292731607368773	0.0021924871329655274	0.0	14.0	17.0	0.02853093276034145	0.00120593607443773	0.046248384955053484	brackish	5.31	16.9
GQ347640.1.1407	brackishRestricted	brackishRestricted	0.0	0.0030065387768476353	0.00013139223209123876	10.0	12.0	2.0345461419305145e-11	5.140486647290643e-05	0.06080847792002027	No	10.86	12.63
FLOH01000047.159880.161418	brackishRestricted	brackishRestricted	0.0	0.0018559829612897895	0.0	10.0	12.0	3.6691068448837425e-09	8.178099045492265e-05	1	No	10.86	11.93
FJ826012.1.1300	brackishRestricted	brackishRestricted	0.00048472889718673004	0.009705741125266934	0.0015057409147667803	13.0	20.0	1.997115452992222e-14	0.0006545699152986978	0.0017871406617618435	No	8.01	30.63
EU799803.1.1257	brackishPeakHiToler	brackishRestricted	0.0004674579083762751	0.026724269076769683	0.008765581148140456	16.0	25.0	9.817865711692857e-29	3.6440732138518936e-05	1.8360924249430656e-14	No	13.31	33.51
EU804035.1.1456	freshRestricted	freshRestricted	0.005433577632633705	4.108868581947275e-05	0.0	4.0	9.0	1.9595947609911767e-07	0.17973752880705451	4.2956440469197773e-08	No	2.66	8.3
AB753951.1.1444	brackishRestricted	brackishRestricted	0.0	0.003612865873506974	4.983305273357183e-05	4.0	7.0	0.018054317034739524	6.736558286151872e-10	0.3459509186939086	No	4.93	8.01
JX298417.1.1268	freshBloom	freshRestricted	0.0016505506072119235	0.0008395531954247992	0.0001800489659788937	4.0	8.0	0.13412043205117752	0.0049534724104828365	0.0007043102419830705	fresh	2.99	11.2
GU061671.1.1480	marineRestricted	marineRestricted	0.0	0.0027786667529644854	0.010903384333440168	28.0	31.0	1.345922336822096e-14	0.00973262958390693	1.237419206369359e-28	No	29.85	35.17
EU803301.1.1478	freshRestricted	freshRestricted	0.012338049778383906	0.000503142313859417	0.0	3.0	15.0	0.005162689540841003	0.062349994649304304	0.00031698116315905065	No	0.0	14.49
EU799093.1.1219	brackishRestricted	brackishRestricted	0.0	0.05388809213544756	0.007850141888777154	17.0	33.0	4.005337493486286e-40	0.0001288185990920884	1.2572449622112206e-14	No	17.38	32.51
KX933608.1.1391	brackishRestricted	brackishRestricted	0.0	0.0073638540679947274	0.0	25.0	31.0	8.005340295050014e-19	0.009384203798444861	1	No	26.94	30.99
HM129942.1.1463	noclass	noclass	0.0	0.002899716455081143	0.0004222463505851128	6.0	8.0	0.08620167009973073	0.05661319202394235	0.27910011203291607	No	6.51	12.06
KF766879.1.1445	brackishRestricted	brackishRestricted	0.002662496527013466	0.008195243414858062	0.0007075706453617223	6.0	8.0	0.011699237531879205	2.2388836607591424e-08	0.009450153416031535	No	5.05	11.1
FR684321.1.1504	brackishPeakHiToler	brackishRestricted	0.00018527299138433476	0.024073124081890104	0.005048615090517787	17.0	29.0	1.0681161338584901e-35	6.155406779517317e-06	4.874261406656173e-15	No	16.62	33.49
AACY023865524.1.1222	marineRestricted	marineRestricted	8.078530108439065e-05	0.0014570817709817134	0.011105810008481765	12.0	34.0	9.381112516683777e-06	0.028787005288019564	2.435107293609773e-10	No	10.5	35.2
DQ395511.1.1537	brackishRestricted	brackishRestricted	0.00027396019553717457	0.02610268741979869	0.0	21.0	34.0	1.6610945649814939e-35	0.002439620597064993	0.38873958738066067	No	20.4	33.82
