Gradient	2.0	4.0	6.0	8.0	10.0	12.0	14.0	16.0	18.0	20.0	22.0	24.0	26.0	28.0	30.0	32.0	34.0	36.0
freshRestricted	0.8154911443286018	0.6271444817660005	0.4318068384969004	0.30202774003893623	0.19840721309793813	0.12644572498028023	0.21919121141057188	0.23098797187481687	0.05570802216882609	0.0	0.0991207034372502	0.0		0.00466284074605452	0.0	0.005009316124984706	0.0	0.0
freshBloom	0.06085918854415273	0.017788339255296395	0.02299822319142456	0.009607358314496457	0.0038701877529099295	0.0033019571638243056	0.011702365508880848	0.002592199835041828	0.002597402597402598	0.0	0.004796163069544365	0.0		0.0	0.0	0.0	0.0	0.0
freshPeak	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0
brackishPeakLoToler	0.0	0.060340157848371725	0.07023908826320881	0.08266007810579878	0.13135972708661559	0.03612107124817156	0.06714799676548573	0.09088826595907773	0.05145443798585479	0.019459838554487862	0.05034654992335907	0.0194480785138829		0.03310325729529804	0.027218264353004014	0.017183755041948953	0.0023152036600771623	0.0
brackishRestricted	0.016447368421052627	0.1523743967566996	0.28001368525683673	0.3762373356826032	0.49003800027821187	0.6950745084214484	0.4907083594104519	0.4334462619183163	0.49144110790661066	0.47172751071513364	0.40570296431489816	0.4256182788447706		0.35723823612498834	0.3324354879468726	0.3092055313818806	0.17011228544121096	0.03173825309135259
brackishBloom	0.0	0.005011848604309687	0.01704656796523914	0.03473427876875484	0.026744025159939268	0.01210197804505832	0.013651834836604898	0.005690494889303995	0.033114432866503715	0.002961500493583416	0.017656463064842243	0.002790178571428572		0.009205004035512512	0.0015021459227467808	0.002788897024698111	0.008706290467600214	0.0
brackishPeak	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0
brackishPeakHiToler	0.0	0.0	0.001044634377967711	0.00014185945242337468	0.0017497812773403314	0.005275759248264953	0.020103565546776635	0.025104602510460247	0.1565979114336674	0.31923756982018575	0.23584466517179178	0.34739999190763915		0.2963723228729702	0.3214430268121737	0.23519019698262345	0.156582610416549	0.02770760027854287
marinePeak	0.07449990579072979	0.09429631827244214	0.06954418753309896	0.0745400456974123	0.0850232808675578	0.08590353797172737	0.07591318801627782	0.11302068814235709	0.07393305462069369	0.08069932647731393	0.06700630864828917	0.06342106801179688		0.07412553512218593	0.11403472284327676	0.10353288033260197	0.20206173767925648	0.20188554033214143
marineRestricted	0.0	0.0	0.006572470896916671	0.010826075355741867	0.030229383163501985	0.012282832179746345	0.04244521173640932	0.07424657196985134	0.09691606272654488	0.08535869144163845	0.0875353317164574	0.1069163834340383		0.16785898029297766	0.14980267558475605	0.22546648276325257	0.36287171299143656	0.722433593863515
marineBloom	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0
noclass	0.032702392915462876	0.04304445749687991	0.10073430401840705	0.10922522858383302	0.03257840131598519	0.023492630741478608	0.059136266768541085	0.02402294290077457	0.03823756769389614	0.020555562497657043	0.03199085065356754	0.034406020716443685		0.05743382351001286	0.053563676537170014	0.1016229403480097	0.09735015934386966	0.016235012434448137
ubiquitous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0
invbrackish	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0
