OTU	midSal	startSal	endSal	peakSal_withzero	peakSal_nozero	abundances_withzero	abundances_withzero_maxstand	abundances_withzero_sumstand	abundances_nozero	abundances_nozero_maxstand	abundances_nozero_sumstand	position
DQ009095.1.1982	14.833333333333334	14.666666666666668	14.916666666666668	11.166666666666666	11.75	0.002173913043478261	0.579700407791267	0.10239146198491052	0.008695652173913044	0.7009290090834678	0.09763230949043608	withinBounds
DQ009095.1.1982	15.0	14.916666666666668	15	11.166666666666666	11.75	0	0.0	0.0	0	0.0	0.0	withinBounds
GQ348655.1.1381	17.166666666666668	17	17.333333333333336	17.333333333333336	20.5	0.023943103252861836	0.7629868903245305	0.06966910695121092	0.023943103252861836	0.7629868903245305	0.05699356767464578	withinBounds
GQ348655.1.1381	17.5	17.333333333333336	17.75	17.333333333333336	20.5	0.023943103252861836	0.7629868903245305	0.06966910695121092	0.023943103252861836	0.7629868903245305	0.05699356767464578	withinBounds
GQ348655.1.1381	18.0	17.75	18.333333333333336	17.333333333333336	20.5	0.01943309585525369	0.619267987920751	0.05654598818016531	0.01943309585525369	0.619267987920751	0.0462580581997823	withinBounds
GQ348655.1.1381	18.666666666666668	18.333333333333336	19.083333333333336	17.333333333333336	20.5	0.019604903886342444	0.6247429371781126	0.05704591135079979	0.023525884663610934	0.7496915246137351	0.056000430918291974	withinBounds
GQ348655.1.1381	19.5	19.083333333333336	20.0	17.333333333333336	20.5	0.021205964035432377	0.6757633872624451	0.061704640404600934	0.024740291374671108	0.7883906184728526	0.05889117445894305	withinBounds
GQ348655.1.1381	20.5	20.0	21.0	17.333333333333336	20.5	0.020111108348460596	0.640873986037611	0.058518853785956955	0.025138885435575745	0.8010924825470138	0.05983997785109168	withinBounds
GQ348655.1.1381	21.5	21.0	22.0	17.333333333333336	20.5	0.016359908556852005	0.5213357526783505	0.047603696434927206	0.019086559982994005	0.608225044791409	0.04543317282553725	withinBounds
GQ348655.1.1381	22.5	22.0	23.0	17.333333333333336	20.5	0.01693463659653459	0.5396504195429023	0.04927602724525021	0.021168295745668236	0.6745630244286278	0.05038848487584647	withinBounds
GQ348655.1.1381	23.5	23.0	24.0	17.333333333333336	20.5	0.014925381028544349	0.4756221421096133	0.043429540280704525	0.014925381028544349	0.4756221421096133	0.03552800590368507	withinBounds
GQ348655.1.1381	24.5	24.0	25.0	17.333333333333336	20.5	0.015753174005311586	0.5020011449692626	0.04583823379143249	0.015753174005311586	0.5020011449692626	0.03749846372378159	withinBounds
GQ348655.1.1381	25.5	25.0	26.0	17.333333333333336	20.5	0.013127645004426322	0.4183342874743855	0.038198528159527075	0.015753174005311586	0.5020011449692626	0.03749846372378159	withinBounds
GQ348655.1.1381	26.5	26.0	27.0	17.333333333333336	20.5	0.016268009364587572	0.518407231751524	0.04733629021832346	0.0189793442586855	0.6048084370434446	0.045177959181147496	withinBounds
GQ348655.1.1381	27.5	27.0	28.0	17.333333333333336	20.5	0.014720954078078358	0.46910773662143035	0.042834703307179686	0.018926940957529316	0.6031385185132676	0.04505321966600287	withinBounds
GQ348655.1.1381	28.5	28.0	29.0	17.333333333333336	20.5	0.012845246446682158	0.4093351867676048	0.037376811145046325	0.01819743246613306	0.5798915145874401	0.043316715791190744	withinBounds
GQ348655.1.1381	29.5	29.0	30.0	17.333333333333336	20.5	0.011863825441675921	0.37806057074140603	0.03452109422983101	0.017795738162513883	0.5670908561121091	0.04236053265836719	withinBounds
GQ348655.1.1381	30.5	30.0	31.0	17.333333333333336	20.5	0.013197158775009255	0.42054945963029494	0.03840079777621703	0.01799612560228535	0.5734765358594931	0.04283752993767345	withinBounds
GQ348655.1.1381	31.5	31.0	31.916666666666668	17.333333333333336	20.5	0.009770655978807984	0.31135823719134775	0.02843043648862428	0.016610115163973573	0.5293090032252912	0.03953830515133563	withinBounds
GQ348655.1.1381	32.333333333333336	31.916666666666668	32.66666666666667	17.333333333333336	20.5	0.0098325753659429	0.31333140166138046	0.02861060813801732	0.016387625609904834	0.5222190027689674	0.03900869654869124	withinBounds
GQ348655.1.1381	33.0	32.66666666666667	33.25	17.333333333333336	20.5	0.008801146799750288	0.2804632113520425	0.025609380338441328	0.015402006899563003	0.4908106198660744	0.036662554276488075	withinBounds
GQ348655.1.1381	33.5	33.25	33.66666666666667	17.333333333333336	20.5	0.006202963949302164	0.19766778451776232	0.01804924592415915	0.012405927898604329	0.39533556903552464	0.029530762315506023	withinBounds
GQ348655.1.1381	33.833333333333336	33.66666666666667	33.91666666666667	17.333333333333336	20.5	0.0034435567391625983	0.10973467475464814	0.01001998446983294	0.008608891847906495	0.27433668688662033	0.020492392107891	withinBounds
GQ348655.1.1381	34.0	33.91666666666667	34	17.333333333333336	20.5	0	0.0	0.0	0	0.0	0.0	withinBounds
GQ348655.1.1381	14.99	14.99	14.99	17.333333333333336	20.5	0.03138075313807531	1.0	0.0913110144285411	0.03138075313807531	1.0	0.07469796453567375	outlier
JF317279.1.1470	7.166666666666667	7	7.333333333333334	7.5	8.055555555555555	0.00047056390889226724	0.06522015777246824	0.041556660163677255	0.007215313269681431	0.9865400462864378	0.11020389325628538	withinBounds
JF317279.1.1470	7.5	7.333333333333334	7.75	7.5	8.055555555555555	0.0006965481988666223	0.09654158036291385	0.06151389054902799	0.007313756088099535	1.0	0.11170747064056652	withinBounds
JF317279.1.1470	8.0	7.75	8.333333333333332	7.5	8.055555555555555	0.000601130637378044	0.08331670634059689	0.05308733019984608	0.007313756088099535	1.0	0.11170747064056652	withinBounds
JF317279.1.1470	8.666666666666666	8.333333333333332	9.083333333333332	7.5	8.055555555555555	0.00047698409270214355	0.0661099952485171	0.04212364244118221	0.007313756088099535	1.0	0.11170747064056652	withinBounds
JF317279.1.1470	9.5	9.083333333333332	9.916666666666668	7.5	8.055555555555555	0.00048488560019313163	0.06720514418676804	0.042821444068928634	0.006996206517072328	0.9565818756871175	0.10685734179361672	withinBounds
JF317279.1.1470	10.333333333333334	9.916666666666668	10.666666666666668	7.5	8.055555555555555	0.0004968637420084002	0.06886531464236427	0.043879263335138884	0.006831876452615502	0.9341132477376275	0.10434742819661526	withinBounds
JF317279.1.1470	11.0	10.666666666666668	11.25	7.5	8.055555555555555	0.00013397129186602872	0.01856842105263158	0.011831335430869172	0.005090909090909091	0.696073129809823	0.07775656871191805	withinBounds
JF317279.1.1470	11.5	11.25	11.666666666666668	7.5	8.055555555555555	0.00018181818181818183	0.025200000000000004	0.016056812370465304	0.005090909090909091	0.696073129809823	0.07775656871191805	withinBounds
JF317279.1.1470	11.833333333333334	11.666666666666668	11.916666666666668	7.5	8.055555555555555	0.0005656565656565657	0.07840000000000001	0.04995452737478095	0.005090909090909091	0.696073129809823	0.07775656871191805	withinBounds
JF317279.1.1470	12.0	11.916666666666668	12	7.5	8.055555555555555	0	0.0	0.0	0	0.0	0.0	withinBounds
JF317279.1.1470	12.08	12.08	12.08	7.5	8.055555555555555	0.007215007215007215	1.0	0.6371750940660834	0.007215007215007215	0.9864981998438535	0.11019921869602899	outlier
FR744555.1.1406	20.166666666666668	20	20.333333333333336	27.5	27.5	0.003861003861003861	0.20711527854384998	0.020112011212745803	0.007722007722007722	0.3968280624174428	0.03335516157885436	withinBounds
FR744555.1.1406	20.5	20.333333333333336	20.75	27.5	27.5	0.006308829838241603	0.33842365775138883	0.032862763419519284	0.009463244757362405	0.48630890002137594	0.040876423503497995	withinBounds
FR744555.1.1406	21.0	20.75	21.333333333333336	27.5	27.5	0.006308829838241603	0.33842365775138883	0.032862763419519284	0.009463244757362405	0.48630890002137594	0.040876423503497995	withinBounds
FR744555.1.1406	21.666666666666668	21.333333333333336	22.083333333333336	27.5	27.5	0.007361896593780813	0.3949131672806708	0.038348199631869466	0.009202370742226016	0.4729027841913447	0.03974957991050346	withinBounds
FR744555.1.1406	22.5	22.083333333333336	23.0	27.5	27.5	0.007361896593780813	0.3949131672806708	0.038348199631869466	0.009202370742226016	0.4729027841913447	0.03974957991050346	withinBounds
FR744555.1.1406	23.5	23.0	24.0	27.5	27.5	0.009695825082298782	0.5201117597718846	0.05050565857795191	0.009695825082298782	0.49826102478264533	0.04188105268771983	withinBounds
FR744555.1.1406	24.5	24.0	25.0	27.5	27.5	0.012810883073818469	0.6872123706026907	0.06673202962268543	0.012810883073818469	0.6583414690911537	0.0553365251989058	withinBounds
FR744555.1.1406	25.5	25.0	26.0	27.5	27.5	0.01211045612440396	0.6496394678162409	0.06308349800565893	0.01211045612440396	0.6223470646296086	0.0523110355965941	withinBounds
FR744555.1.1406	26.5	26.0	27.0	27.5	27.5	0.01545446089568639	0.829021438047177	0.08050245532263543	0.01545446089568639	0.7941929085959071	0.0667554422175169	withinBounds
FR744555.1.1406	27.5	27.0	28.0	27.5	27.5	0.01729718110708179	0.927870215101316	0.09010120499700167	0.019459328745467012	1.0	0.08405444256048214	withinBounds
FR744555.1.1406	28.5	28.0	29.0	27.5	27.5	0.012779976076529493	0.6855544309624035	0.06657103473679413	0.016712276407769337	0.8588310843796402	0.07218856805114506	withinBounds
FR744555.1.1406	29.5	29.0	29.916666666666664	27.5	27.5	0.012117260206227025	0.6500044582054639	0.06311894054206768	0.016523536644855032	0.8491318925224559	0.07137330788630226	withinBounds
FR744555.1.1406	30.333333333333332	29.916666666666664	30.666666666666664	27.5	27.5	0.012367898694005282	0.6634494227998547	0.06442451915789205	0.017315058171607396	0.8898075775425133	0.07479227991642894	withinBounds
FR744555.1.1406	31.0	30.666666666666664	31.25	27.5	27.5	0.01088628170350125	0.583971254237817	0.056706760098654996	0.017107014105501965	0.8791163523298299	0.07389363494088827	withinBounds
FR744555.1.1406	31.5	31.25	31.666666666666664	27.5	27.5	0.00802841056050915	0.4306668807815979	0.04182007815229309	0.012042615840763724	0.6188608044133594	0.05201799993749649	withinBounds
FR744555.1.1406	31.833333333333332	31.666666666666664	31.916666666666664	27.5	27.5	0.010670731707317074	0.5724085365853658	0.05558395781815266	0.010670731707317074	0.5483607295448352	0.04609215544395043	withinBounds
FR744555.1.1406	32.0	31.916666666666664	32	27.5	27.5	0	0.0	0.0	0	0.0	0.0	withinBounds
FR744555.1.1406	19.21	19.21	19.21	27.5	27.5	0.007911392405063292	0.42438969258589515	0.041210529304597815	0.007911392405063292	0.40656039622673135	0.034173207472006646	outlier
FR744555.1.1406	33.51	33.51	33.51	27.5	27.5	0.018641810918774968	1.0	0.09710539634809093	0.018641810918774968	0.957988385037049	0.08052317968370568	outlier
FR683778.1.1492	21.166666666666668	21	21.333333333333336	34.833333333333336	32.5	0.008403361344537815	0.8504201680672269	0.07322965864658915	0.008403361344537815	0.7699285030285256	0.04936638410084714	withinBounds
FR683778.1.1492	21.5	21.333333333333336	21.75	34.833333333333336	32.5	0.008403361344537815	0.8504201680672269	0.07322965864658915	0.008403361344537815	0.7699285030285256	0.04936638410084714	withinBounds
FR683778.1.1492	22.0	21.75	22.333333333333336	34.833333333333336	32.5	0.00704736199615798	0.7131930340111876	0.061413033687173685	0.00704736199615798	0.6456898197682422	0.041400430724805676	withinBounds
FR683778.1.1492	22.666666666666668	22.333333333333336	23.083333333333336	34.833333333333336	32.5	0.00704736199615798	0.7131930340111876	0.061413033687173685	0.00704736199615798	0.6456898197682422	0.041400430724805676	withinBounds
FR683778.1.1492	23.5	23.083333333333336	24.0	34.833333333333336	32.5	0.00704736199615798	0.7131930340111876	0.061413033687173685	0.00704736199615798	0.6456898197682422	0.041400430724805676	withinBounds
