Gradient	0.0	2.0	0.0	2.0	0.0	17.0	2.0	0.0	13.0	25.0	25.0	0.0	23.0	33.0	7.0	15.0	16.0	25.0	22.5	27.0	17.0	10.0	0.0	3.0	30.0	20.0	20.0	15.0	15.0	0.0	16.0	21.0	14.9	0.0	0.0	2.0	25.0	15.0	0.5	11.0	5.0	7.0	15.0	26.0	3.0	11.0	0.0	15.0	0.0	0.5	28.0	0.0	2.0	10.0	20.0	30.0	25.0
AACY023865524.1.1222	0.0	0.0	0.0	0.0	0.0	0.010261083158353472	0.0	0.0	0.0042636018166651215	0.0015061524908352043	0.00033859280828875193	0.0	0.0031669431458301914	0.002902271585644918	0.0	0.002837439839092019	0.003741691244442488	0.031191850985056304	0.0038163524921938246	0.0008500410364638293	0.00947653429602888	0.0031662648868420106	0.0	0.0	0.002047590583626906	0.05634569581490303	0.0007884658706915972	0.0005418487880648774	0.0076596121491189235	0.0	0.010909718625927843	0.043655413271245634	0.0013346941980058099	0.0	0.0	0.00024787925526054865	0.0024749251009508924	0.0010086587458572945	0.0	0.0010455834154384413	0.00014040211164775918	0.000546045915339142	0.002337329412651738	0.0024330900243309003	0.0006025003765627354	0.006327107662266854	0.0	0.017344523348396815	0.0	0.0	0.00981672399863826	0.0	0.0	0.0007863695937090433	0.0023709725221220204	0.0021296628407460544	0.0016286379700656342
EF016484.1.1484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002687922884419316	0.0	0.0	0.0	0.004524204494043131	0.0	0.0	0.0	0.0	0.000652228126378791	0.0	0.0	0.0	0.0002038882692284628	0.0	0.0	0.0	0.002449812861517523	0.0006195088984005407	0.0	0.0	0.0	0.0	0.0008149010477299185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003443081557994405	0.0	0.0	3.0486720492665403e-05	0.0	0.0	0.0	0.0	0.005043938307030129	0.0
JN626820.1.1334	0.010044052863436124	0.006322711178553364	0.009782582697505322	0.0	0.006644518272425249	0.0004357988986173289	0.006921908958289916	0.022556390977443608	0.0013903049402168876	0.0	0.0008126227398930047	0.003211629479377958	0.0	0.0	0.01016541452484513	0.001688097119459809	0.0021129550556851697	0.0	0.0	0.0004982999179270724	0.00028203971119133574	0.00985859748857626	0.0071192951689005805	0.0068452203025049325	8.902567754899592e-05	0.0	0.002083802658256364	0.0057435971534877004	0.0	0.009890015149089207	0.0	0.0	0.0	0.01278149726110773	0.010832574414034415	0.010438470860416438	0.0	0.004820602837343952	0.01185203557382277	0.006776184826976052	0.006612939458609458	0.005852187744830369	0.003468295257483224	0.0005505532171843643	0.012719452394102191	0.00015215489368176804	0.0033383408446002335	0.0	0.009161615322870824	0.005528255528255528	0.0	0.009014886424292747	0.012299079689554264	0.005706220385119467	0.0035987975782209238	0.0	0.0007491734662301917
JQ712058.1.1483	0.0	0.0	0.0	0.0	0.0	0.010340319321738442	0.0	0.0	0.0025952358884048566	0.00471738327318196	0.03169228685582718	0.0	0.0010556477152767305	0.00273483284031925	0.002438381441940161	0.012750520795919833	0.004798168772285073	0.021888008594064725	0.011159939863536486	0.0006741704771954508	0.011902075812274367	0.0007675793665071541	0.0	0.00035870150056794404	0.0005341540652939755	0.007893841442667575	0.05451678305924758	0.009789401437705451	0.00876649251748871	0.0	0.01857414120490247	0.014784633294528522	0.0017272513150663421	0.0	0.0	0.0	0.021101992966002344	0.0005894758904360812	0.0	0.014799026803128707	0.0	0.0	0.024127271356405036	0.0007281510291793205	0.0	0.01647076724105139	0.0	0.021583817516677425	0.0	0.0	0.0024236942791668993	0.0	0.0	0.00024195987498739792	0.0007620983106820779	0.001995157819225251	0.0008468917444341297
EU799011.1.1398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016482423484611669	0.000880341301550755	0.0	0.0013572613482129392	0.0	0.0	0.0	0.0	0.0	0.0	0.0001465587993903154	0.0	5.996713800837141e-05	0.0	0.0	0.00029251294051812945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.879890599747812e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001322632711621234	0.0002768684549111578
EU799087.1.1203	0.0	0.0	0.0	0.0	0.0	0.11164375420942119	0.0	0.0	0.07072017795903235	0.01895478700730342	0.003318209521229769	0.0	0.0830945558739255	0.05988725791148072	0.0005436931593515224	0.10555994540622082	0.10908130474974688	0.014713499203898021	0.008615704868740604	0.015535232735373432	0.13780460288808663	0.015675409875388287	0.0	0.0	0.024456625418102736	0.06083701939435182	0.09399639558459112	0.00791099230574721	0.09226954750730541	0.0	0.10350422924218886	0.04959254947613504	0.13818010520530738	0.0	0.0	0.0	0.1854891233554774	0.004689608195024823	0.0	0.011038947982225081	9.828147815343143e-05	8.309394363856509e-05	0.10525522129231697	0.013444154368018185	0.0004686114039932386	0.09800677089276884	0.0	0.10832795351839897	0.0	0.0	0.04033901233187844	0.0	0.0	0.001350942635346305	0.005948600702823998	0.006366571018651363	0.012003061839383723
EU801730.1.1432	0.0	0.0	0.0	0.0	0.0	0.010221465076660987	0.0	0.0	0.003614792844563908	0.0	0.0	0.0	0.0	0.0	0.004448398576512456	0.029200488470655844	0.025663599947176124	0.00040284678393984153	0.018532438996183648	0.0	0.012691787003610108	0.004701423619856319	0.0	0.0005529981467089138	0.0001144615854201376	0.009799251446070092	0.00805361567920703	0.003377524112271069	0.0357965111130789	0.0	0.014603832211289487	0.0009313154831199069	0.0007066028107089582	0.0	0.0	0.0	0.013677217663149667	9.169624962339041e-05	0.0	0.004725232742846802	0.0	0.0	0.03483374802080977	0.00010655868719697373	0.0	0.08944171833593265	0.0	0.023520550893049278	0.0	0.0	0.0003455161655835412	0.0	0.0	0.0	0.0	0.0	0.00011400465790459438
FR684443.1.1425	0.0	0.0	0.0	0.0	0.0	0.0017431955944693157	0.0	0.0	0.003892853832607285	0.000909375088806161	0.00033859280828875193	0.0	0.004976624943447444	0.0005581291510855613	0.0	0.002334602399252927	0.002685213716599903	0.0001726486216885035	0.0	0.0006155469574393247	0.002651173285198556	0.0008275465045155255	0.0	0.0	0.0016660519655597808	0.0010207553589656345	0.0018022077044379365	0.0003612325253765849	0.001571770123085097	0.0	0.0016916968755394442	0.0	0.001373949909711863	0.0	0.0	0.0	0.0033867396118275367	0.0002619892846382583	0.0	0.0006233285745883016	0.0	0.0	0.0006031817839101259	0.0005860727795833555	0.0	0.0013630542558991721	0.0	0.001248117064772972	0.0	0.0	0.0007367624119060806	0.0	0.0	0.0	0.00038104915534103897	0.00033626255380200863	0.0007654598459308481
LN909521.1.1344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019183180187611502	0.0002023823291314907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002726108511798344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
