Gradient	2.0	4.0	6.0	8.0	10.0	12.0	14.0	16.0	18.0	20.0	22.0	24.0	26.0	28.0	30.0	32.0	34.0
freshRestricted	0.7947218434637391	0.6246333837564623	0.6279203639222735	0.5836739345618639		0.34629362792269547	0.12948373343219954	0.13023778429493443	0.03549971219437049		0.09383483823228735	0.010327142923092343	0.022429734083327185	0.051958986949346815	0.0	0.004872909367718253	0.0
freshBloom	0.01609409619221847	0.008519330883038632	0.0016567449174435568	0.003997723962241536		0.008228062118932919	0.013068866438038739	0.0030133677086800906	0.001650037454458347		0.0040009434044956	0.0015834715729150953	0.000224412790841095	0.00040941980294064106	0.0	9.538465451678133e-05	0.0
freshPeak	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
brackishPeakLoToler	0.08409570710143394	0.1746726112370611	0.2568095024149163	0.2044668947197932		0.1068659105285438	0.02261562702752803	0.042556505656844386	0.005753432383085481		0.036173211254371986	0.00045242044940431295	0.007547251528548364	0.02565369081955056	0.0	0.001984000813949052	0.0
brackishRestricted	0.0027280010451193456	0.01644018101568255	0.014994945523980669	0.02802013491781617		0.09549352933194019	0.14264528686625264	0.11188341301347295	0.11236884747887355		0.06831317496416744	0.03417610427188256	0.05520295401199217	0.01900542792136578	0.011407114584338972	0.013866840516793781	0.006251046492158283
brackishBloom	0.0006554553990045001	0.0020854697018921897	0.0006177692912501398	0.015835252924061457		0.035745754756915236	0.1658170358698674	0.041849448184977225	0.03884770719947514		0.09661919875677617	0.022013683638831227	0.029776785162916986	0.01343649261225273	0.023256286615821593	0.015339612968302389	0.00842775018139197
brackishPeak	0.024683146737322907	0.04942004671530181	0.06004998315174655	0.0747243858033293		0.04358835263743367	0.024562053943831676	0.021453969118854315	0.008051078522426574		0.01896171287217923	0.004147187452872869	0.007572544372037726	0.01736623931560662	0.0	0.002136395732630144	0.0
brackishPeakHiToler	2.70358647869132e-05	0.0007588635655108008	0.0026957205436369735	0.01941617530873563		0.16234269718078082	0.1368986931133562	0.27694649900324064	0.41518501175569605		0.2344958135882247	0.11758694984397586	0.17851444484917733	0.11372985477502698	0.2817277840727209	0.07906690051241862	0.16727130658034264
marinePeak	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
marineRestricted	0.000387958114793607	0.0038225875672439954	0.008396046276535993	0.032001284369298034		0.13441684489290479	0.16081193808508662	0.27578347592790453	0.2891622184528854		0.2588167742105508	0.4557733198970454	0.3314620784802086	0.5202386457636482	0.5963761451574388	0.4194735031533865	0.774180945470782
marineBloom	0.00019395116121467292	0.0002302404169603266	0.0007160507694035712	0.0011892567414856987		0.0026054623325807115	0.027991472796366663	0.0036253992864369866	0.004060815853599659		0.007754368110551299	0.09210039293660427	0.05395572089272745	0.03676877841209702	0.0020375291529264716	0.1825572220000787	0.00039069040575989266
noclass	0.07482309465255427	0.11662725421542539	0.025651465798045576	0.03345235004720857		0.061818444981778735	0.17267587357493733	0.08961367662064695	0.08738267465237351		0.17811166849462376	0.2614623099722059	0.3119229502779402	0.20076863089909192	0.0851951404167535	0.2805754353953668	0.0434782608695652
ubiquitous	0.0015897102678123331	0.002790030925420743	0.0004914073907671567	0.0032226066441666352		0.002601313315493586	0.0034294188525349884	0.0030364611840075035	0.00203846405275587		0.002918296111771592	0.0003770170411702608	0.0013911235502831487	0.0006638327290728633	0.0	3.179488483892711e-05	0.0
invbrackish	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
