	E-JT-526	E-SOG-4619	E-LS-526	E-CR-2016	E-TL-2016	E-VP-2016	E-DS-428	E-TL-Aug-2014	E-WP-623	E-SOG-6527	E-SOG-4424	E-TL-Jul-2014	E-SOG-5619	E-CB-2016	E-LH-2016	E-BP-2016	E-TI-2014	E-PM-Aug-2014	E-SOG-1619	E-DU-Jul-2014	E-JP-2016	E-JT-623	E-LS-428	E-SOG-4527	E-WV-Aug-2014	E-WC-2016	E-PM-Jul-2014	E-SOG-7424	E-SOG-2527	E-LS-623	E-TB-2016	E-PM-Jula-2014	E-Tca-7-2014	E-FR-7-2014	E-DS-623	E-WP-526	E-PM-2016	E-BA-2016	E-MT-526	E-WV-Jula-2014	E-WP-428	E-JT-428	E-DU-2016	E-SOG-1424	E-SOG-2619	E-SOG-6424	E-SOG-5527	E-BL-2016	E-DU-Jula-2014	E-MT-623	E-SOG-3619	E-MT-428	E-TC-2014	E-SOG-1527	E-T7-2014	E-SOG-3527	E-SOG-3424	E-SOG-2424	E-SOG-6619	E-SOG-5424
E-SOG-5619	0.629616419653	0.197376072673	0.624853194681	0.685962495173	0.730155925243	0.531341411206	0.656456313262	0.673552984576	0.591850533147	0.576163849229	0.5225483084	0.683418310557	0.0	0.701414299989	0.596162294707	0.633221655887	0.504887014699	0.630035710667	0.510503404351	0.823092405212	0.570751809854	0.59787292875	0.560079935227	0.646229739494	0.324469053894	0.586518831379	0.428689674969	0.609198610098	0.634738676626	0.644761110511	0.634999558832	0.443968284879	0.719558389028	0.513118736836	0.655242167742	0.644076647225	0.653904378245	0.689810946435	0.647195701763	0.49498552001	0.604944024131	0.52892005822	0.619674042047	0.580758706758	0.445053123438	0.575689285903	0.318200082645	0.7137091427	0.601215420884	0.610861787368	0.275000311388	0.491587280358	0.478574129065	0.425986567066	0.686894640733	0.566785989822	0.421698873951	0.637037341364	0.400474000527	0.512101942203
E-CB-2016	0.835500859737	0.678113647778	0.856121223026	0.852972712502	0.870497473718	0.645085067502	0.845452045615	0.781712531799	0.815887159082	0.897012657815	0.798382778705	0.803217280004	0.701414299989	0.0	0.823868092225	0.865202964572	0.728472144143	0.851570249105	0.809094638317	1.01982688602	0.726345714549	0.809628806421	0.821528197449	0.889189341255	0.744910531021	0.811934305062	0.781776588239	0.835416862733	0.841484667212	0.833253759443	0.865256701701	0.574384169565	0.83379316329	0.734463858844	0.855148460612	0.837430991589	0.872022162196	0.894251155297	0.842347259822	0.644158436282	0.824168679563	0.774273338885	0.828672975569	0.872176901007	0.794374789645	0.830630503382	0.802925583324	0.846150352005	0.804588887869	0.821968500349	0.691529326423	0.726199155254	0.566356919638	0.804779905012	0.819073964018	0.837958668223	0.732789223395	0.860820383234	0.834529451995	0.817481215244
E-LH-2016	0.322275649759	0.707533470172	0.356190471551	0.406224849796	0.365703461837	0.330927679664	0.414050926951	0.431413896395	0.36068703721	0.345233275807	0.291244835345	0.412687970585	0.596162294707	0.823868092225	0.0	0.280159810955	0.650582844242	0.285559642191	0.369549133615	0.410278770181	0.262855128961	0.351183642362	0.417792770538	0.329454331843	0.518656482709	0.14156008953	0.424510853716	0.323414849822	0.389624902797	0.372452826932	0.296816955007	0.470239745285	0.427685303493	0.575688550692	0.28207631182	0.277293064633	0.256796818643	0.302049096528	0.317317855168	0.415065969589	0.450044622091	0.48211929233	0.222955782688	0.324146905399	0.39198714136	0.359684193698	0.520632161867	0.460308077519	0.238601651633	0.314526477961	0.758754747822	0.534769018882	0.637072307036	0.405310920086	0.401672487442	0.354528633378	0.49791974831	0.275631580931	0.441771991315	0.334204141295
E-BP-2016	0.35354122305	0.773737162307	0.40748423499	0.392909436211	0.458920242015	0.284809083251	0.422935604077	0.522024484316	0.362426058264	0.375914127258	0.359100915909	0.482333746539	0.633221655887	0.865202964572	0.280159810955	0.0	0.611790377149	0.440514745407	0.414117837112	0.502406547065	0.299811498253	0.372507808204	0.461804008417	0.278734423978	0.584076055546	0.223584846383	0.517896079761	0.366761499835	0.33612438162	0.401863661439	0.190010628955	0.456147205619	0.509763932751	0.629484261219	0.320493281524	0.339938316516	0.287242802885	0.370657328586	0.349984173669	0.415579814039	0.500531179289	0.516996796954	0.251472341927	0.343503085343	0.42413277534	0.364608885288	0.545010454898	0.478669175146	0.315526395436	0.399984700558	0.842524703202	0.592580210215	0.67373781919	0.396436977082	0.511108903559	0.415427455977	0.50232250879	0.330172310253	0.426599180299	0.296112625813
E-TI-2014	0.634207954713	0.602276927283	0.618774483961	0.625730702003	0.7306442838	0.533909210857	0.607338777111	0.640557398117	0.613352096322	0.712690180899	0.622151992315	0.660794119186	0.504887014699	0.728472144143	0.650582844242	0.611790377149	0.0	0.65646629795	0.564233462233	0.86163410694	0.598199519827	0.608036650727	0.543068788217	0.587595081075	0.459497275055	0.644611883393	0.491453509134	0.686059465665	0.577207684741	0.628345518991	0.573585952557	0.408677521635	0.695721383502	0.546560237491	0.647687828927	0.650779771393	0.653353329422	0.708822408361	0.646823236353	0.45254386243	0.618628146857	0.588611523612	0.654069129778	0.69999744054	0.566720761289	0.679101084682	0.507790368816	0.687264352536	0.636568028683	0.649173774889	0.629666171702	0.547364120645	0.470994084561	0.483251102961	0.665500923691	0.588940281983	0.540781776946	0.699315019984	0.500462672223	0.607296602109
E-PM-Aug-2014	0.388093116331	0.726549451814	0.431736749202	0.483658915553	0.440982511255	0.466325418538	0.479571620495	0.466723488498	0.418892935938	0.423316988597	0.375838831835	0.466984160171	0.630035710667	0.851570249105	0.285559642191	0.440514745407	0.65646629795	0.0	0.423637994139	0.515843850963	0.386496940298	0.430713374399	0.462506339514	0.493572224587	0.467156181515	0.306723050757	0.466053159971	0.40710748084	0.473434760082	0.458816859014	0.450280368293	0.49304830928	0.473432379708	0.644995566629	0.323001060791	0.365224626651	0.307541479327	0.323045226074	0.40675536596	0.391064786254	0.520321664095	0.539046224877	0.401888280855	0.435705537122	0.441946411287	0.435136701524	0.569702676171	0.511134589438	0.249685485825	0.356171018573	0.770081798037	0.584532962902	0.678905096283	0.471216489029	0.442560627907	0.390976170419	0.571087164834	0.375754627694	0.489950549086	0.408892462654
E-SOG-1619	0.295211711351	0.62734223825	0.255990843622	0.389030927109	0.465577817989	0.363150889681	0.299357905995	0.445891591244	0.230885938089	0.452251600309	0.312574916316	0.450015291848	0.510503404351	0.809094638317	0.369549133615	0.414117837112	0.564233462233	0.423637994139	0.0	0.59490571855	0.387001495057	0.22079548905	0.268546165526	0.36352205755	0.479303189836	0.399690230448	0.442116621607	0.427195688931	0.276862203945	0.302625407442	0.386981863289	0.44803118111	0.469730220357	0.473159250942	0.388388936701	0.305458151639	0.446890139073	0.51171260968	0.284190751748	0.422337182168	0.35378392696	0.399631188332	0.403176524187	0.378687987059	0.21901883786	0.419911890316	0.506022575104	0.460601113395	0.387411392934	0.335273531386	0.677976090433	0.497585807351	0.59451359523	0.314841786824	0.430463899418	0.178668219387	0.433759512126	0.416987174127	0.410450010213	0.351687174548
E-DU-Jul-2014	0.507008909193	0.901334187337	0.566344632027	0.606792705884	0.550320849262	0.593833904354	0.592852152763	0.633350017186	0.56127083186	0.551402278144	0.466072328441	0.617141955589	0.823092405212	1.01982688602	0.410278770181	0.502406547065	0.86163410694	0.515843850963	0.59490571855	0.0	0.559666594031	0.55375776627	0.619712522161	0.532799929507	0.724281451706	0.446655788366	0.618181226657	0.442392379404	0.577341186115	0.558137657859	0.539771269605	0.651930904319	0.617568787924	0.752052964691	0.436132455167	0.473285956804	0.452732752059	0.496052517699	0.502860479027	0.60520563598	0.630380202467	0.685537336913	0.520335596608	0.401567425209	0.594622917584	0.49835093668	0.778670139631	0.59802725367	0.429206101602	0.518705679021	0.969563641463	0.729206654797	0.865234627599	0.662041193561	0.613129395839	0.594670664226	0.679736314056	0.340710306749	0.698767145006	0.547972287762
E-JP-2016	0.36889474024	0.705143963968	0.412643184887	0.444353615024	0.445019193263	0.237104878795	0.436444835322	0.405886785896	0.358354734248	0.380304689955	0.321234357533	0.407309434545	0.570751809854	0.726345714549	0.262855128961	0.299811498253	0.598199519827	0.386496940298	0.387001495057	0.559666594031	0.0	0.378004825027	0.441159135039	0.44413908875	0.514035508041	0.20506789196	0.421792893656	0.393841485036	0.41375288983	0.407784314944	0.352148446754	0.396189319985	0.449861690448	0.575312190828	0.381987679059	0.361529596256	0.362211405647	0.382933813972	0.379002632758	0.357850666851	0.469062947281	0.458614843939	0.276508291832	0.385823338532	0.387883753902	0.377443970504	0.480246224075	0.509507180566	0.309487000898	0.348071192275	0.768410233545	0.526148827107	0.5941086631	0.44131163882	0.421770154167	0.377938611578	0.469939432199	0.402463539655	0.407036792502	0.323801892163
E-JT-623	0.188137620456	0.718372784755	0.21764691661	0.321327617421	0.40456054385	0.372322407449	0.266468769526	0.439011776558	0.136246848964	0.43092988132	0.312821853162	0.400650027205	0.59787292875	0.809628806421	0.351183642362	0.372507808204	0.608036650727	0.430713374399	0.22079548905	0.55375776627	0.378004825027	0.0	0.291382289851	0.354054574936	0.542021065497	0.345215381273	0.52845186922	0.389953029625	0.302576049547	0.284905325457	0.374365516734	0.441769545068	0.437240688364	0.443037360611	0.312032745201	0.213798642637	0.40847772492	0.457611348164	0.19024284431	0.413455175635	0.351629025862	0.409944857886	0.342966405017	0.362598843568	0.333748766031	0.383057524671	0.577288667831	0.391130433365	0.321581805888	0.237246119522	0.769495521039	0.476028769559	0.628443440457	0.439488806359	0.409976603916	0.252786541418	0.459246399139	0.371581253878	0.482657378204	0.335833413249
